Index,File,Points,Lambda_Min,Lambda_Max,Integral,Peak_Value,Peak_Lambda,Mean_Value,Time_HMS
439,500_705_QEPB04081__439__20-52-08-721.txt,1044,220.843,1015.12,1711981.22725,45748.25,505.707,2121.63122605364,2000-01-01 20:52:08
440,500_705_QEPB04081__440__20-52-09-721.txt,1044,220.843,1015.12,1712614.46726,45786.88,505.707,2122.43363984675,2000-01-01 20:52:09
441,500_705_QEPB04081__441__20-52-10-719.txt,1044,220.843,1015.12,1711514.3985,45737,505.707,2121.07183908046,2000-01-01 20:52:10
443,500_705_QEPB04081__443__20-52-11-726.txt,1044,220.843,1015.12,1711919.44424,45837.12,505.707,2121.57689655172,2000-01-01 20:52:11
444,500_705_QEPB04081__444__20-52-12-718.txt,1044,220.843,1015.12,1711918.24474,45771.12,505.707,2121.57593869731,2000-01-01 20:52:12
445,500_705_QEPB04081__445__20-52-13-720.txt,1044,220.843,1015.12,1710129.41375,45711.75,505.707,2119.35344827586,2000-01-01 20:52:13
446,500_705_QEPB04081__446__20-52-14-709.txt,1044,220.843,1015.12,1710304.63826,45701.88,505.707,2119.56007662836,2000-01-01 20:52:14
448,500_705_QEPB04081__448__20-52-15-727.txt,1044,220.843,1015.12,1707504.3675,45609.5,505.707,2116.10344827586,2000-01-01 20:52:15
449,500_705_QEPB04081__449__20-52-16-716.txt,1044,220.843,1015.12,1709341.84324,45613.62,505.707,2118.39490421456,2000-01-01 20:52:16
450,500_705_QEPB04081__450__20-52-17-727.txt,1044,220.843,1015.12,1708593.22724,45630.62,505.707,2117.45620689655,2000-01-01 20:52:17
451,500_705_QEPB04081__451__20-52-18-737.txt,1044,220.843,1015.12,1707471.02376,45504.38,504.934,2116.06390804598,2000-01-01 20:52:18
453,500_705_QEPB04081__453__20-52-19-745.txt,1044,220.843,1015.12,1708364.581,45587,505.707,2117.18007662835,2000-01-01 20:52:19
455,500_705_QEPB04081__455__20-52-20-751.txt,1044,220.843,1015.12,1707183.80726,45497.88,505.707,2115.71620689655,2000-01-01 20:52:20
456,500_705_QEPB04081__456__20-52-21-767.txt,1044,220.843,1015.12,1707061.75526,45483.38,505.707,2115.57731800767,2000-01-01 20:52:21
457,500_705_QEPB04081__457__20-52-22-775.txt,1044,220.843,1015.12,1706180.62274,45550.12,505.707,2114.46291187739,2000-01-01 20:52:22
459,500_705_QEPB04081__459__20-52-23-786.txt,1044,220.843,1015.12,1705188.035,45505,505.707,2113.24808429119,2000-01-01 20:52:23
460,500_705_QEPB04081__460__20-52-24-782.txt,1044,220.843,1015.12,1705729.795,45514.5,505.707,2113.92816091954,2000-01-01 20:52:24
461,500_705_QEPB04081__461__20-52-25-783.txt,1044,220.843,1015.12,1704467.62676,45503.38,505.707,2112.35030651341,2000-01-01 20:52:25
462,500_705_QEPB04081__462__20-52-26-784.txt,1044,220.843,1015.12,1707411.06726,45510.38,505.707,2116.01314176245,2000-01-01 20:52:26
463,500_705_QEPB04081__463__20-52-27-782.txt,1044,220.843,1015.12,1704163.37476,45437.88,505.707,2111.97770114943,2000-01-01 20:52:27
464,500_705_QEPB04081__464__20-52-28-783.txt,1044,220.843,1015.12,1704824.8425,45447,505.707,2112.79885057471,2000-01-01 20:52:28
465,500_705_QEPB04081__465__20-52-29-779.txt,1044,220.843,1015.12,1704809.24725,45352.25,505.707,2112.78639846743,2000-01-01 20:52:29
466,500_705_QEPB04081__466__20-52-30-785.txt,1044,220.843,1015.12,1704195.588,45410.5,505.707,2112.01724137931,2000-01-01 20:52:30
467,500_705_QEPB04081__467__20-52-31-778.txt,1044,220.843,1015.12,1707024.01824,45505.12,505.707,2115.53283524904,2000-01-01 20:52:31
468,500_705_QEPB04081__468__20-52-32-772.txt,1044,220.843,1015.12,1704007.71126,45439.88,505.707,2111.79187739464,2000-01-01 20:52:32
469,500_705_QEPB04081__469__20-52-33-769.txt,1044,220.843,1015.12,1704155.44474,45390.62,505.707,2111.98877394636,2000-01-01 20:52:33
471,500_705_QEPB04081__471__20-52-34-784.txt,1044,220.843,1015.12,1703254.60776,45412.88,505.707,2110.85796934866,2000-01-01 20:52:34
472,500_705_QEPB04081__472__20-52-35-790.txt,1044,220.843,1015.12,1704291.09926,45414.88,505.707,2112.1453256705,2000-01-01 20:52:35
473,500_705_QEPB04081__473__20-52-36-788.txt,1044,220.843,1015.12,1702716.80976,45262.88,505.707,2110.18938697318,2000-01-01 20:52:36
474,500_705_QEPB04081__474__20-52-37-783.txt,1044,220.843,1015.12,1703493.30326,45376.38,505.707,2111.15011494253,2000-01-01 20:52:37
476,500_705_QEPB04081__476__20-52-38-795.txt,1044,220.843,1015.12,1658653.1575,44184,505.707,2055.58620689655,2000-01-01 20:52:38
477,500_705_QEPB04081__477__20-52-39-794.txt,1044,220.843,1015.12,1514564.47025,40346.75,505.707,1877.02777777778,2000-01-01 20:52:39
478,500_705_QEPB04081__478__20-52-40-785.txt,1044,220.843,1015.12,1525952.0145,40634.5,505.707,1891.12164750958,2000-01-01 20:52:40
479,500_705_QEPB04081__479__20-52-41-776.txt,1044,220.843,1015.12,1685340.59425,44833.25,505.707,2088.66954022989,2000-01-01 20:52:41
480,500_705_QEPB04081__480__20-52-42-769.txt,1044,220.843,1015.12,1688152.42225,44904.25,505.707,2092.15229885057,2000-01-01 20:52:42
481,500_705_QEPB04081__481__20-52-43-766.txt,1044,220.843,1015.12,1689225.42824,44877.12,505.707,2093.4791954023,2000-01-01 20:52:43
482,500_705_QEPB04081__482__20-52-44-765.txt,1044,220.843,1015.12,1694800.915,45122,505.707,2100.38888888889,2000-01-01 20:52:44
484,500_705_QEPB04081__484__20-52-45-782.txt,1044,220.843,1015.12,1692406.73975,45051.25,505.707,2097.4224137931,2000-01-01 20:52:45
485,500_705_QEPB04081__485__20-52-46-770.txt,1044,220.843,1015.12,1692049.02024,45064.12,505.707,2096.96865900383,2000-01-01 20:52:46
486,500_705_QEPB04081__486__20-52-47-771.txt,1044,220.843,1015.12,1693281.0435,45057,505.707,2098.50574712644,2000-01-01 20:52:47
487,500_705_QEPB04081__487__20-52-48-768.txt,1044,220.843,1015.12,1693705.78374,45055.12,505.707,2099.03858237548,2000-01-01 20:52:48
488,500_705_QEPB04081__488__20-52-49-761.txt,1044,220.843,1015.12,1694854.53576,45042.88,505.707,2100.45662835249,2000-01-01 20:52:49
489,500_705_QEPB04081__489__20-52-50-745.txt,1044,220.843,1015.12,1692073.28875,44978.75,505.707,2097.00862068966,2000-01-01 20:52:50
490,500_705_QEPB04081__490__20-52-51-749.txt,1044,220.843,1015.12,1695342.39024,45093.62,505.707,2101.07019157088,2000-01-01 20:52:51
491,500_705_QEPB04081__491__20-52-52-761.txt,1044,220.843,1015.12,1693929.98975,45091.75,505.707,2099.31417624521,2000-01-01 20:52:52
493,500_705_QEPB04081__493__20-52-53-772.txt,1044,220.843,1015.12,1693805.65976,45043.38,505.707,2099.17118773947,2000-01-01 20:52:53
494,500_705_QEPB04081__494__20-52-54-774.txt,1044,220.843,1015.12,1692919.59124,44962.12,505.707,2098.06827586207,2000-01-01 20:52:54
495,500_705_QEPB04081__495__20-52-55-765.txt,1044,220.843,1015.12,1692612.685,44927,505.707,2097.68965517241,2000-01-01 20:52:55
497,500_705_QEPB04081__497__20-52-56-773.txt,1044,220.843,1015.12,1692572.40176,45067.88,505.707,2097.63478927203,2000-01-01 20:52:56
498,500_705_QEPB04081__498__20-52-57-772.txt,1044,220.843,1015.12,1692276.40825,44916.25,505.707,2097.27969348659,2000-01-01 20:52:57
499,500_705_QEPB04081__499__20-52-58-762.txt,1044,220.843,1015.12,1692995.63276,44919.38,505.707,2098.17310344828,2000-01-01 20:52:58
500,500_705_QEPB04081__500__20-52-59-761.txt,1044,220.843,1015.12,1692746.05974,44962.12,505.707,2097.84509578544,2000-01-01 20:52:59
502,500_705_QEPB04081__502__20-53-00-776.txt,1044,220.843,1015.12,1692802.77776,44886.88,505.707,2097.93172413793,2000-01-01 20:53:00
503,500_705_QEPB04081__503__20-53-01-772.txt,1044,220.843,1015.12,1691132.30076,44915.38,505.707,2095.8483908046,2000-01-01 20:53:01
504,500_705_QEPB04081__504__20-53-02-773.txt,1044,220.843,1015.12,1692961.93324,44953.62,505.707,2098.14298850574,2000-01-01 20:53:02
505,500_705_QEPB04081__505__20-53-03-767.txt,1044,220.843,1015.12,1689953.72524,44926.62,505.707,2094.39586206896,2000-01-01 20:53:03
506,500_705_QEPB04081__506__20-53-04-765.txt,1044,220.843,1015.12,1689839.332,44793,505.707,2094.26436781609,2000-01-01 20:53:04
507,500_705_QEPB04081__507__20-53-05-754.txt,1044,220.843,1015.12,1688695.59525,44801.75,505.707,2092.84291187739,2000-01-01 20:53:05
508,500_705_QEPB04081__508__20-53-06-745.txt,1044,220.843,1015.12,1688770.20675,44783.25,505.707,2092.94540229885,2000-01-01 20:53:06
509,500_705_QEPB04081__509__20-53-07-753.txt,1044,220.843,1015.12,1688273.2965,44808,505.707,2092.32567049808,2000-01-01 20:53:07
510,500_705_QEPB04081__510__20-53-08-746.txt,1044,220.843,1015.12,1689207.61474,44851.12,505.707,2093.48590038314,2000-01-01 20:53:08
511,500_705_QEPB04081__511__20-53-09-756.txt,1044,220.843,1015.12,1460616.83,38748,505.707,1810.18486590038,2000-01-01 20:53:09
512,500_705_QEPB04081__512__20-53-10-754.txt,1044,220.843,1015.12,1632245.42124,43284.62,505.707,2022.8862835249,2000-01-01 20:53:10
513,500_705_QEPB04081__513__20-53-11-756.txt,1044,220.843,1015.12,1599189.0925,42432,505.707,1981.9224137931,2000-01-01 20:53:11
515,500_705_QEPB04081__515__20-53-12-780.txt,1044,220.843,1015.12,1684614.32976,44636.88,505.707,2087.81007662836,2000-01-01 20:53:12
516,500_705_QEPB04081__516__20-53-13-774.txt,1044,220.843,1015.12,1686227.369,44635,504.934,2089.80938697318,2000-01-01 20:53:13
517,500_705_QEPB04081__517__20-53-14-762.txt,1044,220.843,1015.12,1687266.20676,44729.88,505.707,2091.07923371648,2000-01-01 20:53:14
519,500_705_QEPB04081__519__20-53-15-769.txt,1044,220.843,1015.12,1687756.34626,44634.38,505.707,2091.69800766284,2000-01-01 20:53:15
520,500_705_QEPB04081__520__20-53-16-764.txt,1044,220.843,1015.12,1689556.28375,44740.75,505.707,2093.93007662835,2000-01-01 20:53:16
521,500_705_QEPB04081__521__20-53-17-753.txt,1044,220.843,1015.12,1688662.53376,44780.38,505.707,2092.83498084291,2000-01-01 20:53:17
522,500_705_QEPB04081__522__20-53-18-752.txt,1044,220.843,1015.12,1687548.90775,44690.75,505.707,2091.43390804598,2000-01-01 20:53:18
523,500_705_QEPB04081__523__20-53-19-747.txt,1044,220.843,1015.12,1685683.36624,44610.12,505.707,2089.12766283525,2000-01-01 20:53:19
524,500_705_QEPB04081__524__20-53-20-741.txt,1044,220.843,1015.12,1686669.04726,44646.88,505.707,2090.34551724138,2000-01-01 20:53:20
525,500_705_QEPB04081__525__20-53-21-739.txt,1044,220.843,1015.12,1687611.03326,44714.88,505.707,2091.51601532567,2000-01-01 20:53:21
526,500_705_QEPB04081__526__20-53-22-729.txt,1044,220.843,1015.12,1686313.76675,44579.75,505.707,2089.90517241379,2000-01-01 20:53:22
527,500_705_QEPB04081__527__20-53-23-731.txt,1044,220.843,1015.12,1685745.51274,44608.62,505.707,2089.20237547892,2000-01-01 20:53:23
528,500_705_QEPB04081__528__20-53-24-725.txt,1044,220.843,1015.12,1685582.65825,44632.25,505.707,2089.00670498084,2000-01-01 20:53:24
529,500_705_QEPB04081__529__20-53-25-727.txt,1044,220.843,1015.12,1684593.84325,44520.75,505.707,2087.77777777778,2000-01-01 20:53:25
530,500_705_QEPB04081__530__20-53-26-743.txt,1044,220.843,1015.12,1683030.36024,44558.62,505.707,2085.84413793103,2000-01-01 20:53:26
531,500_705_QEPB04081__531__20-53-27-743.txt,1044,220.843,1015.12,1685595.32424,44552.62,505.707,2089.03475095785,2000-01-01 20:53:27
532,500_705_QEPB04081__532__20-53-28-741.txt,1044,220.843,1015.12,1683281.45725,44467.25,505.707,2086.16666666667,2000-01-01 20:53:28
533,500_705_QEPB04081__533__20-53-29-730.txt,1044,220.843,1015.12,1683181.7425,44479,505.707,2086.03639846743,2000-01-01 20:53:29
534,500_705_QEPB04081__534__20-53-30-727.txt,1044,220.843,1015.12,1682239.4465,44442.5,505.707,2084.86398467433,2000-01-01 20:53:30
535,500_705_QEPB04081__535__20-53-31-735.txt,1044,220.843,1015.12,1683500.85675,44394.75,505.707,2086.43582375479,2000-01-01 20:53:31
536,500_705_QEPB04081__536__20-53-32-731.txt,1044,220.843,1015.12,1684448.19025,44421.25,505.707,2087.61494252874,2000-01-01 20:53:32
537,500_705_QEPB04081__537__20-53-33-735.txt,1044,220.843,1015.12,1681447.141,44395,505.707,2083.89846743295,2000-01-01 20:53:33
538,500_705_QEPB04081__538__20-53-34-731.txt,1044,220.843,1015.12,1680158.55675,44375.75,505.707,2082.29406130268,2000-01-01 20:53:34
539,500_705_QEPB04081__539__20-53-35-728.txt,1044,220.843,1015.12,1680869.04975,44309.25,506.48,2083.18390804598,2000-01-01 20:53:35
540,500_705_QEPB04081__540__20-53-36-722.txt,1044,220.843,1015.12,1681163.83,44319.5,505.707,2083.55555555556,2000-01-01 20:53:36
541,500_705_QEPB04081__541__20-53-37-725.txt,1044,220.843,1015.12,1680066.24224,44335.12,505.707,2082.19088122605,2000-01-01 20:53:37
542,500_705_QEPB04081__542__20-53-38-719.txt,1044,220.843,1015.12,1681925.127,44367.5,505.707,2084.50191570881,2000-01-01 20:53:38
543,500_705_QEPB04081__543__20-53-39-714.txt,1044,220.843,1015.12,1681058.575,44377,505.707,2083.42049808429,2000-01-01 20:53:39
544,500_705_QEPB04081__544__20-53-40-710.txt,1044,220.843,1015.12,1680754.98276,44316.38,505.707,2083.05241379311,2000-01-01 20:53:40
545,500_705_QEPB04081__545__20-53-41-702.txt,1044,220.843,1015.12,1680888.12425,44334.75,505.707,2083.22030651341,2000-01-01 20:53:41
546,500_705_QEPB04081__546__20-53-42-692.txt,1044,220.843,1015.12,1680175.61975,44260.75,505.707,2082.34291187739,2000-01-01 20:53:42
547,500_705_QEPB04081__547__20-53-43-688.txt,1044,220.843,1015.12,1680295.23024,44248.12,505.707,2082.4791954023,2000-01-01 20:53:43
548,500_705_QEPB04081__548__20-53-44-700.txt,1044,220.843,1015.12,1679973.3505,44233,505.707,2082.08333333333,2000-01-01 20:53:44
550,500_705_QEPB04081__550__20-53-45-727.txt,1044,220.843,1015.12,1679555.54825,44234.25,505.707,2081.56800766284,2000-01-01 20:53:45
551,500_705_QEPB04081__551__20-53-46-727.txt,1044,220.843,1015.12,1679694.787,44231.5,505.707,2081.74042145594,2000-01-01 20:53:46
552,500_705_QEPB04081__552__20-53-47-740.txt,1044,220.843,1015.12,1678689.7955,44208,505.707,2080.49137931034,2000-01-01 20:53:47
553,500_705_QEPB04081__553__20-53-48-737.txt,1044,220.843,1015.12,1678004.14926,44241.88,505.707,2079.64053639847,2000-01-01 20:53:48
555,500_705_QEPB04081__555__20-53-49-744.txt,1044,220.843,1015.12,1678809.76026,44221.38,505.707,2080.64819923372,2000-01-01 20:53:49
556,500_705_QEPB04081__556__20-53-50-735.txt,1044,220.843,1015.12,1679399.7665,44167,505.707,2081.39176245211,2000-01-01 20:53:50
557,500_705_QEPB04081__557__20-53-51-731.txt,1044,220.843,1015.12,1678240.95374,44153.12,505.707,2079.94279693486,2000-01-01 20:53:51
559,500_705_QEPB04081__559__20-53-52-751.txt,1044,220.843,1015.12,1678450.032,44163,505.707,2080.2030651341,2000-01-01 20:53:52
560,500_705_QEPB04081__560__20-53-53-747.txt,1044,220.843,1015.12,1677823.7875,44164.5,505.707,2079.43486590038,2000-01-01 20:53:53
561,500_705_QEPB04081__561__20-53-54-741.txt,1044,220.843,1015.12,1677548.049,44184.5,505.707,2079.0775862069,2000-01-01 20:53:54
562,500_705_QEPB04081__562__20-53-55-747.txt,1044,220.843,1015.12,1675935.7275,44077,505.707,2077.08812260536,2000-01-01 20:53:55
564,500_705_QEPB04081__564__20-53-56-771.txt,1044,220.843,1015.12,1676751.3215,44101,505.707,2078.09961685824,2000-01-01 20:53:56
565,500_705_QEPB04081__565__20-53-57-765.txt,1044,220.843,1015.12,1676191.52676,44044.38,505.707,2077.40969348659,2000-01-01 20:53:57
566,500_705_QEPB04081__566__20-53-58-761.txt,1044,220.843,1015.12,1675213.33774,44088.62,505.707,2076.18896551724,2000-01-01 20:53:58
567,500_705_QEPB04081__567__20-53-59-751.txt,1044,220.843,1015.12,1674661.40025,44116.75,505.707,2075.52586206897,2000-01-01 20:53:59
568,500_705_QEPB04081__568__20-54-00-762.txt,1044,220.843,1015.12,1674602.75425,43980.75,505.707,2075.43869731801,2000-01-01 20:54:00
569,500_705_QEPB04081__569__20-54-01-756.txt,1044,220.843,1015.12,1674709.966,44049.5,505.707,2075.58045977011,2000-01-01 20:54:01
570,500_705_QEPB04081__570__20-54-02-758.txt,1044,220.843,1015.12,1672714.35776,43910.88,505.707,2073.10222222223,2000-01-01 20:54:02
571,500_705_QEPB04081__571__20-54-03-748.txt,1044,220.843,1015.12,1672216.91225,43945.25,506.48,2072.47509578544,2000-01-01 20:54:03
573,500_705_QEPB04081__573__20-54-04-760.txt,1044,220.843,1015.12,1671305.02076,43883.88,505.707,2071.35605363985,2000-01-01 20:54:04
574,500_705_QEPB04081__574__20-54-05-759.txt,1044,220.843,1015.12,1673194.6025,43913.5,505.707,2073.69827586207,2000-01-01 20:54:05
575,500_705_QEPB04081__575__20-54-06-759.txt,1044,220.843,1015.12,1674248.13275,44014.25,505.707,2075.00957854406,2000-01-01 20:54:06
576,500_705_QEPB04081__576__20-54-07-754.txt,1044,220.843,1015.12,1670173.95126,43903.38,506.48,2069.94896551724,2000-01-01 20:54:07
578,500_705_QEPB04081__578__20-54-08-783.txt,1044,220.843,1015.12,1671413.60975,43873.25,505.707,2071.5,2000-01-01 20:54:08
579,500_705_QEPB04081__579__20-54-09-776.txt,1044,220.843,1015.12,1670945.43475,43902.25,505.707,2070.91954022989,2000-01-01 20:54:09
580,500_705_QEPB04081__580__20-54-10-768.txt,1044,220.843,1015.12,1672500.60124,43941.12,505.707,2072.84509578544,2000-01-01 20:54:10
581,500_705_QEPB04081__581__20-54-11-756.txt,1044,220.843,1015.12,1670561.99974,43868.62,505.707,2070.43800766283,2000-01-01 20:54:11
583,500_705_QEPB04081__583__20-54-12-775.txt,1044,220.843,1015.12,1669902.05524,43840.12,505.707,2069.62862068965,2000-01-01 20:54:12
584,500_705_QEPB04081__584__20-54-13-790.txt,1044,220.843,1015.12,1670024.95575,43836.75,505.707,2069.77777777778,2000-01-01 20:54:13
585,500_705_QEPB04081__585__20-54-14-786.txt,1044,220.843,1015.12,1673916.10374,43931.12,505.707,2074.60371647509,2000-01-01 20:54:14
587,500_705_QEPB04081__587__20-54-15-791.txt,1044,220.843,1015.12,1670226.59025,43837.25,505.707,2070.03639846743,2000-01-01 20:54:15
588,500_705_QEPB04081__588__20-54-16-785.txt,1044,220.843,1015.12,1670345.441,43869,505.707,2070.17816091954,2000-01-01 20:54:16
589,500_705_QEPB04081__589__20-54-17-794.txt,1044,220.843,1015.12,1669709.44026,43836.38,505.707,2069.38287356322,2000-01-01 20:54:17
590,500_705_QEPB04081__590__20-54-18-802.txt,1044,220.843,1015.12,1670693.54776,43754.88,506.48,2070.61084291188,2000-01-01 20:54:18
592,500_705_QEPB04081__592__20-54-19-820.txt,1044,220.843,1015.12,1670237.611,43855,505.707,2070.04406130268,2000-01-01 20:54:19
593,500_705_QEPB04081__593__20-54-20-809.txt,1044,220.843,1015.12,1670723.17324,43763.12,505.707,2070.64777777777,2000-01-01 20:54:20
594,500_705_QEPB04081__594__20-54-21-800.txt,1044,220.843,1015.12,1668737.977,43824,505.707,2068.1877394636,2000-01-01 20:54:21
595,500_705_QEPB04081__595__20-54-22-815.txt,1044,220.843,1015.12,1672837.236,43859,505.707,2073.27107279693,2000-01-01 20:54:22
596,500_705_QEPB04081__596__20-54-23-814.txt,1044,220.843,1015.12,1669710.52274,43825.62,505.707,2069.38436781609,2000-01-01 20:54:23
597,500_705_QEPB04081__597__20-54-24-805.txt,1044,220.843,1015.12,1668804.87625,43706.25,505.707,2068.27490421456,2000-01-01 20:54:24
598,500_705_QEPB04081__598__20-54-25-799.txt,1044,220.843,1015.12,1674207.31074,43941.62,505.707,2074.97632183908,2000-01-01 20:54:25
599,500_705_QEPB04081__599__20-54-26-797.txt,1044,220.843,1015.12,1666757.35426,43671.38,505.707,2065.74015325671,2000-01-01 20:54:26
600,500_705_QEPB04081__600__20-54-27-794.txt,1044,220.843,1015.12,1670090.49426,43771.88,506.48,2069.88191570882,2000-01-01 20:54:27
601,500_705_QEPB04081__601__20-54-28-793.txt,1044,220.843,1015.12,1665925.70674,43708.62,505.707,2064.71578544061,2000-01-01 20:54:28
602,500_705_QEPB04081__602__20-54-29-786.txt,1044,220.843,1015.12,1666256.10425,43700.25,505.707,2065.10727969349,2000-01-01 20:54:29
603,500_705_QEPB04081__603__20-54-30-797.txt,1044,220.843,1015.12,1668810.29,43705.5,506.48,2068.28927203065,2000-01-01 20:54:30
604,500_705_QEPB04081__604__20-54-31-791.txt,1044,220.843,1015.12,1670064.37825,43709.75,505.707,2069.84195402299,2000-01-01 20:54:31
605,500_705_QEPB04081__605__20-54-32-793.txt,1044,220.843,1015.12,1670522.4635,43832.5,505.707,2070.39463601533,2000-01-01 20:54:32
606,500_705_QEPB04081__606__20-54-33-787.txt,1044,220.843,1015.12,1670354.39075,43806.75,505.707,2070.19061302682,2000-01-01 20:54:33
608,500_705_QEPB04081__608__20-54-34-800.txt,1044,220.843,1015.12,1671057.21225,43827.75,505.707,2071.06034482759,2000-01-01 20:54:34
609,500_705_QEPB04081__609__20-54-35-787.txt,1044,220.843,1015.12,1672334.726,43824,505.707,2072.65996168582,2000-01-01 20:54:35
610,500_705_QEPB04081__610__20-54-36-788.txt,1044,220.843,1015.12,1671081.168,43840,505.707,2071.0938697318,2000-01-01 20:54:36
611,500_705_QEPB04081__611__20-54-37-787.txt,1044,220.843,1015.12,1671540.44574,43818.62,505.707,2071.67172413793,2000-01-01 20:54:37
612,500_705_QEPB04081__612__20-54-38-782.txt,1044,220.843,1015.12,1671052.43476,43739.38,505.707,2071.04954022989,2000-01-01 20:54:38
613,500_705_QEPB04081__613__20-54-39-778.txt,1044,220.843,1015.12,1670171.81924,43793.12,505.707,2069.9648275862,2000-01-01 20:54:39
614,500_705_QEPB04081__614__20-54-40-775.txt,1044,220.843,1015.12,1670543.59775,43742.25,505.707,2070.4367816092,2000-01-01 20:54:40
616,500_705_QEPB04081__616__20-54-41-780.txt,1044,220.843,1015.12,1670257.48976,43712.88,505.707,2070.07157088123,2000-01-01 20:54:41
617,500_705_QEPB04081__617__20-54-42-777.txt,1044,220.843,1015.12,1670448.1135,43756,506.48,2070.30938697318,2000-01-01 20:54:42
618,500_705_QEPB04081__618__20-54-43-775.txt,1044,220.843,1015.12,1668848.60825,43673.25,505.707,2068.33524904215,2000-01-01 20:54:43
619,500_705_QEPB04081__619__20-54-44-775.txt,1044,220.843,1015.12,1670518.33576,43768.88,506.48,2070.41256704981,2000-01-01 20:54:44
620,500_705_QEPB04081__620__20-54-45-769.txt,1044,220.843,1015.12,1671566.5365,43723.5,505.707,2071.70689655172,2000-01-01 20:54:45
621,500_705_QEPB04081__621__20-54-46-771.txt,1044,220.843,1015.12,1667659.99074,43701.12,505.707,2066.86233716475,2000-01-01 20:54:46
622,500_705_QEPB04081__622__20-54-47-772.txt,1044,220.843,1015.12,1668616.689,43744.5,505.707,2068.03352490421,2000-01-01 20:54:47
623,500_705_QEPB04081__623__20-54-48-768.txt,1044,220.843,1015.12,1666346.1775,43678,505.707,2065.219348659,2000-01-01 20:54:48
625,500_705_QEPB04081__625__20-54-49-788.txt,1044,220.843,1015.12,1666200.23826,43611.38,505.707,2065.05911877395,2000-01-01 20:54:49
627,500_705_QEPB04081__627__20-54-50-813.txt,1044,220.843,1015.12,1667918.92925,43651.25,505.707,2067.18582375479,2000-01-01 20:54:50
628,500_705_QEPB04081__628__20-54-51-811.txt,1044,220.843,1015.12,1667089.413,43671,505.707,2066.15325670498,2000-01-01 20:54:51
629,500_705_QEPB04081__629__20-54-52-802.txt,1044,220.843,1015.12,1666625.01724,43678.12,505.707,2065.57881226053,2000-01-01 20:54:52
630,500_705_QEPB04081__630__20-54-53-791.txt,1044,220.843,1015.12,1670191.16526,43796.88,505.707,2069.99973180077,2000-01-01 20:54:53
631,500_705_QEPB04081__631__20-54-54-800.txt,1044,220.843,1015.12,1666309.55174,43631.62,505.707,2065.20141762452,2000-01-01 20:54:54
632,500_705_QEPB04081__632__20-54-55-789.txt,1044,220.843,1015.12,1668356.283,43694,505.707,2067.72701149425,2000-01-01 20:54:55
633,500_705_QEPB04081__633__20-54-56-784.txt,1044,220.843,1015.12,1668731.346,43686.5,506.48,2068.19540229885,2000-01-01 20:54:56
634,500_705_QEPB04081__634__20-54-57-774.txt,1044,220.843,1015.12,1666040.36475,43535.75,506.48,2064.84865900383,2000-01-01 20:54:57
635,500_705_QEPB04081__635__20-54-58-772.txt,1044,220.843,1015.12,1668789.24624,43721.62,505.707,2068.25888888889,2000-01-01 20:54:58
636,500_705_QEPB04081__636__20-54-59-762.txt,1044,220.843,1015.12,1665823.12374,43584.62,505.707,2064.58360153256,2000-01-01 20:54:59
638,500_705_QEPB04081__638__20-55-00-786.txt,1044,220.843,1015.12,1666625.80374,43593.62,505.707,2065.57785440613,2000-01-01 20:55:00
640,500_705_QEPB04081__640__20-55-01-819.txt,1044,220.843,1015.12,1668779.90174,43684.62,505.707,2068.24643678161,2000-01-01 20:55:01
641,500_705_QEPB04081__641__20-55-02-819.txt,1044,220.843,1015.12,1663676.08976,43546.38,505.707,2061.91639846744,2000-01-01 20:55:02
642,500_705_QEPB04081__642__20-55-03-812.txt,1044,220.843,1015.12,1665871.49526,43620.88,505.707,2064.64340996169,2000-01-01 20:55:03
644,500_705_QEPB04081__644__20-55-04-823.txt,1044,220.843,1015.12,1666834.872,43588.5,505.707,2065.84578544061,2000-01-01 20:55:04
645,500_705_QEPB04081__645__20-55-05-815.txt,1044,220.843,1015.12,1668950.2895,43763,505.707,2068.46168582375,2000-01-01 20:55:05
646,500_705_QEPB04081__646__20-55-06-821.txt,1044,220.843,1015.12,1666131.91525,43666.75,505.707,2064.96360153257,2000-01-01 20:55:06
647,500_705_QEPB04081__647__20-55-07-822.txt,1044,220.843,1015.12,1669815.61126,43726.38,505.707,2069.53996168583,2000-01-01 20:55:07
649,500_705_QEPB04081__649__20-55-08-838.txt,1044,220.843,1015.12,1671218.59725,43710.25,505.707,2071.27586206897,2000-01-01 20:55:08
650,500_705_QEPB04081__650__20-55-09-829.txt,1044,220.843,1015.12,1668674.70326,43723.88,505.707,2068.11563218391,2000-01-01 20:55:09
651,500_705_QEPB04081__651__20-55-10-822.txt,1044,220.843,1015.12,1671574.68124,43715.12,505.707,2071.71291187739,2000-01-01 20:55:10
652,500_705_QEPB04081__652__20-55-11-818.txt,1044,220.843,1015.12,1667584.22776,43649.38,505.707,2066.77176245211,2000-01-01 20:55:11
653,500_705_QEPB04081__653__20-55-12-820.txt,1044,220.843,1015.12,1671006.45876,43747.88,505.707,2071.00835249042,2000-01-01 20:55:12
654,500_705_QEPB04081__654__20-55-13-821.txt,1044,220.843,1015.12,1669744.02524,43708.12,505.707,2069.44567049808,2000-01-01 20:55:13
655,500_705_QEPB04081__655__20-55-14-819.txt,1044,220.843,1015.12,1669130.67326,43723.38,505.707,2068.6759770115,2000-01-01 20:55:14
