Index,File,Points,Lambda_Min,Lambda_Max,Integral,Peak_Value,Peak_Lambda,Mean_Value,Time_HMS
402,500_145_QEPB04081__402__11-35-23-534.txt,1044,220.843,1015.12,543395.7395,16146.5,508.8,673.744252873563,2000-01-01 11:35:23
403,500_145_QEPB04081__403__11-35-24-548.txt,1044,220.843,1015.12,542891.72226,16110.38,508.8,673.120421455942,2000-01-01 11:35:24
404,500_145_QEPB04081__404__11-35-25-551.txt,1044,220.843,1015.12,543838.71424,16111.62,508.027,674.295287356319,2000-01-01 11:35:25
405,500_145_QEPB04081__405__11-35-26-548.txt,1044,220.843,1015.12,542210.98225,16098.75,508.8,672.265325670498,2000-01-01 11:35:26
406,500_145_QEPB04081__406__11-35-27-556.txt,1044,220.843,1015.12,543014.0145,16125.5,508.027,673.274904214559,2000-01-01 11:35:27
407,500_145_QEPB04081__407__11-35-28-555.txt,1044,220.843,1015.12,542048.58775,16081.75,508.027,672.062260536398,2000-01-01 11:35:28
408,500_145_QEPB04081__408__11-35-29-546.txt,1044,220.843,1015.12,542847.879,16094,508.8,673.073754789272,2000-01-01 11:35:29
409,500_145_QEPB04081__409__11-35-30-544.txt,1044,220.843,1015.12,542683.76726,16114.38,508.027,672.859885057474,2000-01-01 11:35:30
410,500_145_QEPB04081__410__11-35-31-544.txt,1044,220.843,1015.12,542311.09574,16098.62,508.8,672.403524904212,2000-01-01 11:35:31
411,500_145_QEPB04081__411__11-35-32-538.txt,1044,220.843,1015.12,542504.29276,16042.88,508.8,672.644367816095,2000-01-01 11:35:32
412,500_145_QEPB04081__412__11-35-33-550.txt,1044,220.843,1015.12,542838.95775,16041.25,508.027,673.068965517241,2000-01-01 11:35:33
413,500_145_QEPB04081__413__11-35-34-545.txt,1044,220.843,1015.12,541867.61426,16060.88,508.8,671.846475095788,2000-01-01 11:35:34
414,500_145_QEPB04081__414__11-35-35-537.txt,1044,220.843,1015.12,542645.0845,16102.5,508.8,672.816091954023,2000-01-01 11:35:35
415,500_145_QEPB04081__415__11-35-36-535.txt,1044,220.843,1015.12,542254.959,16064,508.8,672.340996168582,2000-01-01 11:35:36
416,500_145_QEPB04081__416__11-35-37-528.txt,1044,220.843,1015.12,541629.067,16050,508.027,671.550766283525,2000-01-01 11:35:37
417,500_145_QEPB04081__417__11-35-38-518.txt,1044,220.843,1015.12,541429.3995,16095,508.8,671.301724137931,2000-01-01 11:35:38
419,500_145_QEPB04081__419__11-35-39-535.txt,1044,220.843,1015.12,542325.11074,16002.12,508.027,672.430344827583,2000-01-01 11:35:39
420,500_145_QEPB04081__420__11-35-40-533.txt,1044,220.843,1015.12,541454.92276,16051.38,508.027,671.338812260539,2000-01-01 11:35:40
421,500_145_QEPB04081__421__11-35-41-526.txt,1044,220.843,1015.12,540998.39426,16040.88,508.8,670.76697318008,2000-01-01 11:35:41
423,500_145_QEPB04081__423__11-35-42-554.txt,1044,220.843,1015.12,541462.07575,16064.25,508.8,671.350574712644,2000-01-01 11:35:42
424,500_145_QEPB04081__424__11-35-43-548.txt,1044,220.843,1015.12,541456.44374,16041.62,508.8,671.345095785438,2000-01-01 11:35:43
425,500_145_QEPB04081__425__11-35-44-551.txt,1044,220.843,1015.12,541309.911,16030.5,508.8,671.162835249042,2000-01-01 11:35:44
426,500_145_QEPB04081__426__11-35-45-552.txt,1044,220.843,1015.12,541468.07075,16038.25,508.8,671.35632183908,2000-01-01 11:35:45
427,500_145_QEPB04081__427__11-35-46-551.txt,1044,220.843,1015.12,541620.44275,16013.75,508.027,671.553639846743,2000-01-01 11:35:46
428,500_145_QEPB04081__428__11-35-47-554.txt,1044,220.843,1015.12,541154.79475,16022.25,508.8,670.966475095785,2000-01-01 11:35:47
429,500_145_QEPB04081__429__11-35-48-551.txt,1044,220.843,1015.12,541345.326,16032.5,508.8,671.20785440613,2000-01-01 11:35:48
430,500_145_QEPB04081__430__11-35-49-547.txt,1044,220.843,1015.12,540528.80324,16019.62,508.8,670.185134099614,2000-01-01 11:35:49
431,500_145_QEPB04081__431__11-35-50-547.txt,1044,220.843,1015.12,541289.87824,16007.12,508.8,671.133409961683,2000-01-01 11:35:50
432,500_145_QEPB04081__432__11-35-51-544.txt,1044,220.843,1015.12,540816.8895,16063,508.8,670.544061302682,2000-01-01 11:35:51
433,500_145_QEPB04081__433__11-35-52-553.txt,1044,220.843,1015.12,539989.25426,16008.38,508.027,669.514099616861,2000-01-01 11:35:52
434,500_145_QEPB04081__434__11-35-53-548.txt,1044,220.843,1015.12,541357.617,15999,508.8,671.229885057471,2000-01-01 11:35:53
435,500_145_QEPB04081__435__11-35-54-547.txt,1044,220.843,1015.12,541133.59875,15989.25,508.8,670.941570881226,2000-01-01 11:35:54
436,500_145_QEPB04081__436__11-35-55-536.txt,1044,220.843,1015.12,541414.08374,15983.12,508.8,671.30486590038,2000-01-01 11:35:55
437,500_145_QEPB04081__437__11-35-56-538.txt,1044,220.843,1015.12,540653.55624,15988.12,508.8,670.347969348656,2000-01-01 11:35:56
438,500_145_QEPB04081__438__11-35-57-532.txt,1044,220.843,1015.12,540969.29974,15993.12,508.8,670.737816091951,2000-01-01 11:35:57
439,500_145_QEPB04081__439__11-35-58-540.txt,1044,220.843,1015.12,540968.99575,16014.25,508.027,670.741379310345,2000-01-01 11:35:58
440,500_145_QEPB04081__440__11-35-59-539.txt,1044,220.843,1015.12,540803.28924,15967.62,508.8,670.539540229882,2000-01-01 11:35:59
441,500_145_QEPB04081__441__11-36-00-527.txt,1044,220.843,1015.12,540728.3765,16008,508.8,670.454022988506,2000-01-01 11:36:00
442,500_145_QEPB04081__442__11-36-01-536.txt,1044,220.843,1015.12,539493.15275,15976.25,508.8,668.89846743295,2000-01-01 11:36:01
444,500_145_QEPB04081__444__11-36-02-564.txt,1044,220.843,1015.12,540528.53924,15980.12,508.027,670.194712643675,2000-01-01 11:36:02
445,500_145_QEPB04081__445__11-36-03-564.txt,1044,220.843,1015.12,540549.82874,15976.62,508.027,670.226321839078,2000-01-01 11:36:03
446,500_145_QEPB04081__446__11-36-04-573.txt,1044,220.843,1015.12,540651.62625,15968.25,508.8,670.349616858238,2000-01-01 11:36:04
447,500_145_QEPB04081__447__11-36-05-567.txt,1044,220.843,1015.12,540397.46326,15973.38,508.027,670.031340996172,2000-01-01 11:36:05
448,500_145_QEPB04081__448__11-36-06-566.txt,1044,220.843,1015.12,540812.4445,15939,508.027,670.558429118774,2000-01-01 11:36:06
449,500_145_QEPB04081__449__11-36-07-561.txt,1044,220.843,1015.12,540403.623,15964.5,508.8,670.043103448276,2000-01-01 11:36:07
450,500_145_QEPB04081__450__11-36-08-559.txt,1044,220.843,1015.12,540770.59874,15979.62,508.8,670.500268199231,2000-01-01 11:36:08
451,500_145_QEPB04081__451__11-36-09-561.txt,1044,220.843,1015.12,540347.1215,15917.5,508.8,669.973180076628,2000-01-01 11:36:09
452,500_145_QEPB04081__452__11-36-10-569.txt,1044,220.843,1015.12,540709.82725,15948.25,508.8,670.420498084291,2000-01-01 11:36:10
453,500_145_QEPB04081__453__11-36-11-565.txt,1044,220.843,1015.12,540195.86175,15988.75,508.8,669.777777777778,2000-01-01 11:36:11
454,500_145_QEPB04081__454__11-36-12-553.txt,1044,220.843,1015.12,540662.552,15973,508.8,670.361111111111,2000-01-01 11:36:12
455,500_145_QEPB04081__455__11-36-13-548.txt,1044,220.843,1015.12,540160.85726,15941.88,508.8,669.736321839083,2000-01-01 11:36:13
456,500_145_QEPB04081__456__11-36-14-537.txt,1044,220.843,1015.12,540900.14425,15987.75,508.8,670.661877394636,2000-01-01 11:36:14
457,500_145_QEPB04081__457__11-36-15-529.txt,1044,220.843,1015.12,541200.62926,15975.38,508.8,671.043793103451,2000-01-01 11:36:15
458,500_145_QEPB04081__458__11-36-16-534.txt,1044,220.843,1015.12,540667.05475,15931.25,508.027,670.367816091954,2000-01-01 11:36:16
460,500_145_QEPB04081__460__11-36-17-546.txt,1044,220.843,1015.12,540151.894,15965,508.8,669.722222222222,2000-01-01 11:36:17
461,500_145_QEPB04081__461__11-36-18-546.txt,1044,220.843,1015.12,540323.23925,15952.25,508.8,669.938697318008,2000-01-01 11:36:18
462,500_145_QEPB04081__462__11-36-19-539.txt,1044,220.843,1015.12,540450.67975,15956.25,508.027,670.098659003831,2000-01-01 11:36:19
463,500_145_QEPB04081__463__11-36-20-534.txt,1044,220.843,1015.12,540296.62576,15956.38,508.8,669.908735632187,2000-01-01 11:36:20
464,500_145_QEPB04081__464__11-36-21-546.txt,1044,220.843,1015.12,540075.97176,15943.88,508.8,669.630957854409,2000-01-01 11:36:21
465,500_145_QEPB04081__465__11-36-22-543.txt,1044,220.843,1015.12,540289.55474,15974.62,508.8,669.903524904212,2000-01-01 11:36:22
466,500_145_QEPB04081__466__11-36-23-545.txt,1044,220.843,1015.12,540584.6075,15961.5,508.027,670.269157088123,2000-01-01 11:36:23
468,500_145_QEPB04081__468__11-36-24-562.txt,1044,220.843,1015.12,539694.55475,15923.25,508.8,669.159003831418,2000-01-01 11:36:24
469,500_145_QEPB04081__469__11-36-25-568.txt,1044,220.843,1015.12,540576.26326,15929.88,508.8,670.265057471267,2000-01-01 11:36:25
470,500_145_QEPB04081__470__11-36-26-561.txt,1044,220.843,1015.12,540048.4995,15900.5,508.8,669.604406130268,2000-01-01 11:36:26
471,500_145_QEPB04081__471__11-36-27-552.txt,1044,220.843,1015.12,540619.307,15944,508.8,670.318007662835,2000-01-01 11:36:27
472,500_145_QEPB04081__472__11-36-28-545.txt,1044,220.843,1015.12,539769.35674,15971.12,508.8,669.251226053637,2000-01-01 11:36:28
473,500_145_QEPB04081__473__11-36-29-548.txt,1044,220.843,1015.12,540631.1325,15889,508.8,670.334291187739,2000-01-01 11:36:29
474,500_145_QEPB04081__474__11-36-30-550.txt,1044,220.843,1015.12,540051.16325,15954.25,508.8,669.60632183908,2000-01-01 11:36:30
475,500_145_QEPB04081__475__11-36-31-543.txt,1044,220.843,1015.12,539579.94974,15909.12,508.8,669.020383141759,2000-01-01 11:36:31
476,500_145_QEPB04081__476__11-36-32-537.txt,1044,220.843,1015.12,539731.872,15936.5,508.8,669.210727969349,2000-01-01 11:36:32
477,500_145_QEPB04081__477__11-36-33-528.txt,1044,220.843,1015.12,539623.07574,15958.12,508.8,669.073065134097,2000-01-01 11:36:33
478,500_145_QEPB04081__478__11-36-34-525.txt,1044,220.843,1015.12,538932.17426,15902.38,508.8,668.208544061306,2000-01-01 11:36:34
479,500_145_QEPB04081__479__11-36-35-517.txt,1044,220.843,1015.12,544038.70825,16060.75,508.8,674.558429118774,2000-01-01 11:36:35
480,500_145_QEPB04081__480__11-36-36-529.txt,1044,220.843,1015.12,499753.59224,14722.12,508.8,619.640114942526,2000-01-01 11:36:36
481,500_145_QEPB04081__481__11-36-37-522.txt,1044,220.843,1015.12,502219.08625,14834.25,508.8,622.697318007663,2000-01-01 11:36:37
482,500_145_QEPB04081__482__11-36-38-514.txt,1044,220.843,1015.12,536001.43474,15774.12,508.8,664.592222222219,2000-01-01 11:36:38
483,500_145_QEPB04081__483__11-36-39-506.txt,1044,220.843,1015.12,537030.84276,15839.38,508.027,665.86084291188,2000-01-01 11:36:39
484,500_145_QEPB04081__484__11-36-40-499.txt,1044,220.843,1015.12,536617.42124,15844.12,508.8,665.347969348656,2000-01-01 11:36:40
485,500_145_QEPB04081__485__11-36-41-488.txt,1044,220.843,1015.12,537548.31926,15841.38,508.027,666.502605363988,2000-01-01 11:36:41
486,500_145_QEPB04081__486__11-36-42-485.txt,1044,220.843,1015.12,537370.46274,15838.12,508.027,666.279003831415,2000-01-01 11:36:42
487,500_145_QEPB04081__487__11-36-43-480.txt,1044,220.843,1015.12,536687.44976,15853.88,508.8,665.430766283528,2000-01-01 11:36:43
488,500_145_QEPB04081__488__11-36-44-490.txt,1044,220.843,1015.12,537293.70524,15820.12,508.8,666.188007662832,2000-01-01 11:36:44
489,500_145_QEPB04081__489__11-36-45-493.txt,1044,220.843,1015.12,536705.279,15833.5,508.8,665.458812260536,2000-01-01 11:36:45
490,500_145_QEPB04081__490__11-36-46-484.txt,1044,220.843,1015.12,536060.87476,15842.38,508.8,664.646283524907,2000-01-01 11:36:46
491,500_145_QEPB04081__491__11-36-47-498.txt,1044,220.843,1015.12,537567.29476,15852.88,508.8,666.53421455939,2000-01-01 11:36:47
492,500_145_QEPB04081__492__11-36-48-494.txt,1044,220.843,1015.12,536985.53574,15830.12,508.8,665.805823754786,2000-01-01 11:36:48
493,500_145_QEPB04081__493__11-36-49-484.txt,1044,220.843,1015.12,536284.8345,15838.5,508.8,664.925287356322,2000-01-01 11:36:49
494,500_145_QEPB04081__494__11-36-50-478.txt,1044,220.843,1015.12,536848.20424,15801.62,508.8,665.64394636015,2000-01-01 11:36:50
495,500_145_QEPB04081__495__11-36-51-478.txt,1044,220.843,1015.12,536695.0145,15778.5,508.8,665.448275862069,2000-01-01 11:36:51
496,500_145_QEPB04081__496__11-36-52-487.txt,1044,220.843,1015.12,536129.52776,15809.88,508.027,664.74206896552,2000-01-01 11:36:52
497,500_145_QEPB04081__497__11-36-53-470.txt,1044,220.843,1015.12,536450.239,15790,508.027,665.140804597701,2000-01-01 11:36:53
498,500_145_QEPB04081__498__11-36-54-466.txt,1044,220.843,1015.12,537030.38325,15832.75,508.027,665.871647509579,2000-01-01 11:36:54
499,500_145_QEPB04081__499__11-36-55-468.txt,1044,220.843,1015.12,536428.72024,15738.62,508.8,665.121915708809,2000-01-01 11:36:55
500,500_145_QEPB04081__500__11-36-56-469.txt,1044,220.843,1015.12,536504.61274,15804.62,508.8,665.217701149422,2000-01-01 11:36:56
502,500_145_QEPB04081__502__11-36-57-480.txt,1044,220.843,1015.12,537046.48424,15814.12,508.8,665.895862068963,2000-01-01 11:36:57
503,500_145_QEPB04081__503__11-36-58-469.txt,1044,220.843,1015.12,536048.18476,15778.38,508.8,664.650114942532,2000-01-01 11:36:58
504,500_145_QEPB04081__504__11-36-59-467.txt,1044,220.843,1015.12,536393.06924,15804.62,508.8,665.079770114939,2000-01-01 11:36:59
505,500_145_QEPB04081__505__11-37-00-457.txt,1044,220.843,1015.12,536686.03325,15787.25,508.8,665.439655172414,2000-01-01 11:37:00
506,500_145_QEPB04081__506__11-37-01-454.txt,1044,220.843,1015.12,535507.9295,15736.5,508.8,663.979885057471,2000-01-01 11:37:01
507,500_145_QEPB04081__507__11-37-02-472.txt,1044,220.843,1015.12,535796.59976,15760.38,508.8,664.336896551727,2000-01-01 11:37:02
508,500_145_QEPB04081__508__11-37-03-469.txt,1044,220.843,1015.12,535670.46576,15776.38,508.8,664.180766283528,2000-01-01 11:37:03
509,500_145_QEPB04081__509__11-37-04-483.txt,1044,220.843,1015.12,535119.51025,15716.75,508.027,663.490421455939,2000-01-01 11:37:04
510,500_145_QEPB04081__510__11-37-05-477.txt,1044,220.843,1015.12,535175.38226,15776.88,508.8,663.561992337168,2000-01-01 11:37:05
511,500_145_QEPB04081__511__11-37-06-469.txt,1044,220.843,1015.12,535874.79626,15719.38,508.8,664.435555555558,2000-01-01 11:37:06
512,500_145_QEPB04081__512__11-37-07-476.txt,1044,220.843,1015.12,536492.09126,15763.88,508.8,665.208544061306,2000-01-01 11:37:07
517,500_145_QEPB04081__517__11-37-08-535.txt,1044,220.843,1015.12,535650.56676,15785.38,508.8,664.158735632187,2000-01-01 11:37:08
518,500_145_QEPB04081__518__11-37-09-528.txt,1044,220.843,1015.12,535890.6565,15704.5,508.8,664.455938697318,2000-01-01 11:37:09
519,500_145_QEPB04081__519__11-37-10-530.txt,1044,220.843,1015.12,535420.17624,15752.12,508.8,663.869042145591,2000-01-01 11:37:10
520,500_145_QEPB04081__520__11-37-11-525.txt,1044,220.843,1015.12,535459.25425,15696.25,508.8,663.918582375479,2000-01-01 11:37:11
521,500_145_QEPB04081__521__11-37-12-525.txt,1044,220.843,1015.12,535476.458,15728,508.8,663.939655172414,2000-01-01 11:37:12
522,500_145_QEPB04081__522__11-37-13-523.txt,1044,220.843,1015.12,534724.68425,15722.75,509.573,663.001915708812,2000-01-01 11:37:13
523,500_145_QEPB04081__523__11-37-14-522.txt,1044,220.843,1015.12,534435.89825,15670.25,508.8,662.649425287356,2000-01-01 11:37:14
524,500_145_QEPB04081__524__11-37-15-511.txt,1044,220.843,1015.12,535378.199,15704.5,508.8,663.823754789272,2000-01-01 11:37:15
525,500_145_QEPB04081__525__11-37-16-503.txt,1044,220.843,1015.12,534571.69724,15739.12,508.8,662.815402298848,2000-01-01 11:37:16
526,500_145_QEPB04081__526__11-37-17-501.txt,1044,220.843,1015.12,535031.0695,15678,508.8,663.388888888889,2000-01-01 11:37:17
527,500_145_QEPB04081__527__11-37-18-496.txt,1044,220.843,1015.12,535899.0575,15760.5,508.8,664.468390804598,2000-01-01 11:37:18
528,500_145_QEPB04081__528__11-37-19-497.txt,1044,220.843,1015.12,534773.26375,15680.25,508.8,663.070881226054,2000-01-01 11:37:19
529,500_145_QEPB04081__529__11-37-20-491.txt,1044,220.843,1015.12,535109.70324,15722.12,508.8,663.486858237545,2000-01-01 11:37:20
530,500_145_QEPB04081__530__11-37-21-486.txt,1044,220.843,1015.12,535666.5535,15698,508.8,664.189655172414,2000-01-01 11:37:21
531,500_145_QEPB04081__531__11-37-22-491.txt,1044,220.843,1015.12,534532.72275,15708.75,508.8,662.766283524904,2000-01-01 11:37:22
532,500_145_QEPB04081__532__11-37-23-482.txt,1044,220.843,1015.12,534204.28374,15716.12,508.8,662.347969348656,2000-01-01 11:37:23
533,500_145_QEPB04081__533__11-37-24-496.txt,1044,220.843,1015.12,534621.32325,15672.75,508.8,662.877394636015,2000-01-01 11:37:24
534,500_145_QEPB04081__534__11-37-25-489.txt,1044,220.843,1015.12,535424.70176,15680.38,508.8,663.879042145597,2000-01-01 11:37:25
535,500_145_QEPB04081__535__11-37-26-484.txt,1044,220.843,1015.12,535169.77875,15732.75,508.8,663.555555555556,2000-01-01 11:37:26
536,500_145_QEPB04081__536__11-37-27-477.txt,1044,220.843,1015.12,535021.2625,15707,508.8,663.388888888889,2000-01-01 11:37:27
537,500_145_QEPB04081__537__11-37-28-472.txt,1044,220.843,1015.12,527938.862,15472,508.8,654.591954022988,2000-01-01 11:37:28
538,500_145_QEPB04081__538__11-37-29-470.txt,1044,220.843,1015.12,513839.58626,15075.38,509.573,637.121379310348,2000-01-01 11:37:29
539,500_145_QEPB04081__539__11-37-30-473.txt,1044,220.843,1015.12,496390.36274,14546.12,508.8,615.47823754789,2000-01-01 11:37:30
540,500_145_QEPB04081__540__11-37-31-465.txt,1044,220.843,1015.12,532937.554,15598.5,508.8,660.799808429119,2000-01-01 11:37:31
541,500_145_QEPB04081__541__11-37-32-462.txt,1044,220.843,1015.12,533301.43576,15637.88,508.8,661.238237547896,2000-01-01 11:37:32
542,500_145_QEPB04081__542__11-37-33-467.txt,1044,220.843,1015.12,533922.25,15607,508.8,662.015325670498,2000-01-01 11:37:33
543,500_145_QEPB04081__543__11-37-34-467.txt,1044,220.843,1015.12,532909.97175,15607.25,509.573,660.746168582376,2000-01-01 11:37:34
544,500_145_QEPB04081__544__11-37-35-462.txt,1044,220.843,1015.12,534446.38076,15657.88,508.8,662.676934865903,2000-01-01 11:37:35
545,500_145_QEPB04081__545__11-37-36-454.txt,1044,220.843,1015.12,533278.52274,15645.62,508.8,661.209080459767,2000-01-01 11:37:36
546,500_145_QEPB04081__546__11-37-37-454.txt,1044,220.843,1015.12,533922.67624,15643.12,508.8,662.020383141759,2000-01-01 11:37:37
547,500_145_QEPB04081__547__11-37-38-443.txt,1044,220.843,1015.12,534165.104,15624.5,508.8,662.323754789272,2000-01-01 11:37:38
548,500_145_QEPB04081__548__11-37-39-445.txt,1044,220.843,1015.12,534013.3615,15635.5,508.8,662.132183908046,2000-01-01 11:37:39
549,500_145_QEPB04081__549__11-37-40-445.txt,1044,220.843,1015.12,533305.07175,15616.25,508.8,661.253831417624,2000-01-01 11:37:40
550,500_145_QEPB04081__550__11-37-41-444.txt,1044,220.843,1015.12,533289.712,15597,509.573,661.231800766284,2000-01-01 11:37:41
551,500_145_QEPB04081__551__11-37-42-455.txt,1044,220.843,1015.12,533585.96275,15623.75,508.8,661.596743295019,2000-01-01 11:37:42
552,500_145_QEPB04081__552__11-37-43-448.txt,1044,220.843,1015.12,534097.36524,15602.12,508.8,662.250268199231,2000-01-01 11:37:43
553,500_145_QEPB04081__553__11-37-44-439.txt,1044,220.843,1015.12,533898.02126,15592.88,508.8,661.998773946363,2000-01-01 11:37:44
554,500_145_QEPB04081__554__11-37-45-433.txt,1044,220.843,1015.12,533903.5075,15599,508.8,662.005747126437,2000-01-01 11:37:45
555,500_145_QEPB04081__555__11-37-46-428.txt,1044,220.843,1015.12,533996.6495,15624,508.8,662.127394636015,2000-01-01 11:37:46
556,500_145_QEPB04081__556__11-37-47-430.txt,1044,220.843,1015.12,533296.25825,15586.25,508.8,661.245210727969,2000-01-01 11:37:47
557,500_145_QEPB04081__557__11-37-48-426.txt,1044,220.843,1015.12,532857.13225,15543.75,508.8,660.70785440613,2000-01-01 11:37:48
558,500_145_QEPB04081__558__11-37-49-415.txt,1044,220.843,1015.12,532787.1425,15606,508.8,660.612068965517,2000-01-01 11:37:49
559,500_145_QEPB04081__559__11-37-50-408.txt,1044,220.843,1015.12,533026.07974,15545.62,509.573,660.914061302679,2000-01-01 11:37:50
560,500_145_QEPB04081__560__11-37-51-414.txt,1044,220.843,1015.12,533192.15976,15569.88,508.8,661.130957854409,2000-01-01 11:37:51
561,500_145_QEPB04081__561__11-37-52-406.txt,1044,220.843,1015.12,532809.06526,15564.88,508.8,660.651072796938,2000-01-01 11:37:52
562,500_145_QEPB04081__562__11-37-53-407.txt,1044,220.843,1015.12,531956.77875,15548.25,508.8,659.587164750958,2000-01-01 11:37:53
563,500_145_QEPB04081__563__11-37-54-413.txt,1044,220.843,1015.12,532717.30476,15522.38,508.8,660.533256704984,2000-01-01 11:37:54
564,500_145_QEPB04081__564__11-37-55-401.txt,1044,220.843,1015.12,532836.15976,15560.38,508.8,660.680766283528,2000-01-01 11:37:55
565,500_145_QEPB04081__565__11-37-56-393.txt,1044,220.843,1015.12,532663.33675,15535.25,508.8,660.465517241379,2000-01-01 11:37:56
566,500_145_QEPB04081__566__11-37-57-395.txt,1044,220.843,1015.12,532462.41774,15568.12,508.8,660.213869731798,2000-01-01 11:37:57
567,500_145_QEPB04081__567__11-37-58-387.txt,1044,220.843,1015.12,532328.94824,15500.12,508.8,660.05007662835,2000-01-01 11:37:58
568,500_145_QEPB04081__568__11-37-59-389.txt,1044,220.843,1015.12,532550.91525,15552.75,508.8,660.333333333333,2000-01-01 11:37:59
569,500_145_QEPB04081__569__11-38-00-383.txt,1044,220.843,1015.12,532839.03,15502,509.573,660.695402298851,2000-01-01 11:38:00
570,500_145_QEPB04081__570__11-38-01-383.txt,1044,220.843,1015.12,532578.65476,15527.88,508.8,660.369463601536,2000-01-01 11:38:01
571,500_145_QEPB04081__571__11-38-02-385.txt,1044,220.843,1015.12,532353.70574,15509.62,508.8,660.085517241376,2000-01-01 11:38:02
572,500_145_QEPB04081__572__11-38-03-383.txt,1044,220.843,1015.12,532078.81374,15481.12,508.8,659.739731800763,2000-01-01 11:38:03
573,500_145_QEPB04081__573__11-38-04-377.txt,1044,220.843,1015.12,531872.531,15513,508.8,659.48275862069,2000-01-01 11:38:04
574,500_145_QEPB04081__574__11-38-05-373.txt,1044,220.843,1015.12,532096.79275,15488.25,508.8,659.763409961686,2000-01-01 11:38:05
575,500_145_QEPB04081__575__11-38-06-370.txt,1044,220.843,1015.12,531933.70576,15540.38,508.8,659.564865900386,2000-01-01 11:38:06
576,500_145_QEPB04081__576__11-38-07-372.txt,1044,220.843,1015.12,531276.12976,15484.88,509.573,658.743984674333,2000-01-01 11:38:07
577,500_145_QEPB04081__577__11-38-08-365.txt,1044,220.843,1015.12,531349.19424,15463.12,508.8,658.835517241376,2000-01-01 11:38:08
579,500_145_QEPB04081__579__11-38-09-382.txt,1044,220.843,1015.12,531908.58924,15448.62,509.573,659.536666666664,2000-01-01 11:38:09
580,500_145_QEPB04081__580__11-38-10-378.txt,1044,220.843,1015.12,531289.12125,15544.75,508.8,658.760536398467,2000-01-01 11:38:10
581,500_145_QEPB04081__581__11-38-11-368.txt,1044,220.843,1015.12,531479.04774,15505.12,508.8,659.000268199231,2000-01-01 11:38:11
582,500_145_QEPB04081__582__11-38-12-379.txt,1044,220.843,1015.12,530954.45,15450.5,508.8,658.338122605364,2000-01-01 11:38:12
583,500_145_QEPB04081__583__11-38-13-373.txt,1044,220.843,1015.12,531045.32476,15532.88,508.8,658.454712643681,2000-01-01 11:38:13
584,500_145_QEPB04081__584__11-38-14-376.txt,1044,220.843,1015.12,530928.74724,15449.12,508.8,658.315402298848,2000-01-01 11:38:14
585,500_145_QEPB04081__585__11-38-15-384.txt,1044,220.843,1015.12,531724.661,15472.5,508.8,659.310344827586,2000-01-01 11:38:15
587,500_145_QEPB04081__587__11-38-16-394.txt,1044,220.843,1015.12,531430.101,15443.5,508.8,658.945402298851,2000-01-01 11:38:16
588,500_145_QEPB04081__588__11-38-17-391.txt,1044,220.843,1015.12,531039.67176,15442.88,508.8,658.453754789275,2000-01-01 11:38:17
589,500_145_QEPB04081__589__11-38-18-385.txt,1044,220.843,1015.12,531054.61776,15483.88,508.8,658.469080459773,2000-01-01 11:38:18
590,500_145_QEPB04081__590__11-38-19-383.txt,1044,220.843,1015.12,531018.43476,15460.38,508.8,658.428850574716,2000-01-01 11:38:19
591,500_145_QEPB04081__591__11-38-20-383.txt,1044,220.843,1015.12,531982.10775,15481.25,508.8,659.638888888889,2000-01-01 11:38:20
592,500_145_QEPB04081__592__11-38-21-387.txt,1044,220.843,1015.12,531190.28274,15464.12,508.8,658.641072796932,2000-01-01 11:38:21
593,500_145_QEPB04081__593__11-38-22-378.txt,1044,220.843,1015.12,497244.6725,14481.5,508.8,616.556513409962,2000-01-01 11:38:22
594,500_145_QEPB04081__594__11-38-23-378.txt,1044,220.843,1015.12,458502.50824,13351.62,508.8,568.520383141759,2000-01-01 11:38:23
595,500_145_QEPB04081__595__11-38-24-365.txt,1044,220.843,1015.12,483643.2815,13992.5,508.8,599.696360153257,2000-01-01 11:38:24
596,500_145_QEPB04081__596__11-38-25-364.txt,1044,220.843,1015.12,482290.64826,13982.88,508.8,598.018888888892,2000-01-01 11:38:25
597,500_145_QEPB04081__597__11-38-26-356.txt,1044,220.843,1015.12,517678.83226,15031.38,508.8,641.893409961689,2000-01-01 11:38:26
598,500_145_QEPB04081__598__11-38-27-347.txt,1044,220.843,1015.12,524931.66526,15237.88,508.8,650.893409961689,2000-01-01 11:38:27
599,500_145_QEPB04081__599__11-38-28-365.txt,1044,220.843,1015.12,526458.01576,15281.88,508.8,652.788045977014,2000-01-01 11:38:28
600,500_145_QEPB04081__600__11-38-29-360.txt,1044,220.843,1015.12,525688.16424,15269.62,508.8,651.826896551721,2000-01-01 11:38:29
601,500_145_QEPB04081__601__11-38-30-360.txt,1044,220.843,1015.12,526459.28076,15318.88,508.8,652.789961685827,2000-01-01 11:38:30
602,500_145_QEPB04081__602__11-38-31-351.txt,1044,220.843,1015.12,525905.13225,15312.25,508.8,652.090038314176,2000-01-01 11:38:31
603,500_145_QEPB04081__603__11-38-32-348.txt,1044,220.843,1015.12,526340.736,15254.5,508.8,652.635057471264,2000-01-01 11:38:32
604,500_145_QEPB04081__604__11-38-33-359.txt,1044,220.843,1015.12,526510.06924,15244.62,508.8,652.849885057468,2000-01-01 11:38:33
605,500_145_QEPB04081__605__11-38-34-354.txt,1044,220.843,1015.12,526882.55376,15301.88,508.8,653.311034482762,2000-01-01 11:38:34
