Index,File,Points,Lambda_Min,Lambda_Max,Integral,Peak_Value,Peak_Lambda,Mean_Value,Time_HMS
374,500_565_QEPB04081__374__09-56-38-319.txt,1044,220.843,1015.12,1474931.84776,40408.38,506.48,1827.97578544062,2000-01-01 09:56:38
375,500_565_QEPB04081__375__09-56-39-342.txt,1044,220.843,1015.12,1473235.80326,40364.88,505.707,1825.88383141763,2000-01-01 09:56:39
376,500_565_QEPB04081__376__09-56-40-351.txt,1044,220.843,1015.12,1473854.63176,40352.88,506.48,1826.64915708813,2000-01-01 09:56:40
377,500_565_QEPB04081__377__09-56-41-360.txt,1044,220.843,1015.12,1474117.77526,40417.88,505.707,1826.96237547893,2000-01-01 09:56:41
378,500_565_QEPB04081__378__09-56-42-353.txt,1044,220.843,1015.12,1473441.08726,40401.38,505.707,1826.12808429119,2000-01-01 09:56:42
379,500_565_QEPB04081__379__09-56-43-353.txt,1044,220.843,1015.12,1474087.81474,40343.12,506.48,1826.94279693486,2000-01-01 09:56:43
380,500_565_QEPB04081__380__09-56-44-362.txt,1044,220.843,1015.12,1474343.80224,40346.62,506.48,1827.25601532567,2000-01-01 09:56:44
381,500_565_QEPB04081__381__09-56-45-360.txt,1044,220.843,1015.12,1472958.25726,40246.88,505.707,1825.53996168583,2000-01-01 09:56:45
382,500_565_QEPB04081__382__09-56-46-358.txt,1044,220.843,1015.12,1471743.1625,40252,506.48,1824.03639846743,2000-01-01 09:56:46
383,500_565_QEPB04081__383__09-56-47-356.txt,1044,220.843,1015.12,1472406.73175,40368.75,505.707,1824.85632183908,2000-01-01 09:56:47
384,500_565_QEPB04081__384__09-56-48-356.txt,1044,220.843,1015.12,1470786.69276,40269.88,506.48,1822.84934865901,2000-01-01 09:56:48
385,500_565_QEPB04081__385__09-56-49-346.txt,1044,220.843,1015.12,1437140.40775,39356.25,505.707,1781.15708812261,2000-01-01 09:56:49
386,500_565_QEPB04081__386__09-56-50-351.txt,1044,220.843,1015.12,1294232.04425,35487.75,506.48,1604.03352490421,2000-01-01 09:56:50
387,500_565_QEPB04081__387__09-56-51-341.txt,1044,220.843,1015.12,1371087.71774,37546.12,505.707,1699.28858237548,2000-01-01 09:56:51
388,500_565_QEPB04081__388__09-56-52-330.txt,1044,220.843,1015.12,1460570.47824,39936.12,506.48,1810.17747126436,2000-01-01 09:56:52
389,500_565_QEPB04081__389__09-56-53-339.txt,1044,220.843,1015.12,1466325.11,40109.5,506.48,1817.31609195402,2000-01-01 09:56:53
390,500_565_QEPB04081__390__09-56-54-354.txt,1044,220.843,1015.12,1468793.44825,40198.25,505.707,1820.37164750958,2000-01-01 09:56:54
391,500_565_QEPB04081__391__09-56-55-348.txt,1044,220.843,1015.12,1470133.56,40190,506.48,1822.04310344828,2000-01-01 09:56:55
392,500_565_QEPB04081__392__09-56-56-344.txt,1044,220.843,1015.12,1467787.01475,40120.25,506.48,1819.1408045977,2000-01-01 09:56:56
393,500_565_QEPB04081__393__09-56-57-337.txt,1044,220.843,1015.12,1468265.5645,40158.5,505.707,1819.72318007663,2000-01-01 09:56:57
394,500_565_QEPB04081__394__09-56-58-326.txt,1044,220.843,1015.12,1469694.56526,40190.88,506.48,1821.50068965518,2000-01-01 09:56:58
395,500_565_QEPB04081__395__09-56-59-330.txt,1044,220.843,1015.12,1466682.19,40138.5,505.707,1817.76340996169,2000-01-01 09:56:59
396,500_565_QEPB04081__396__09-57-00-340.txt,1044,220.843,1015.12,1467240.3145,40122,505.707,1818.46168582375,2000-01-01 09:57:00
397,500_565_QEPB04081__397__09-57-01-346.txt,1044,220.843,1015.12,1467984.32976,40102.88,505.707,1819.38383141763,2000-01-01 09:57:01
398,500_565_QEPB04081__398__09-57-02-348.txt,1044,220.843,1015.12,1468446.69426,40114.88,506.48,1819.95567049809,2000-01-01 09:57:02
399,500_565_QEPB04081__399__09-57-03-348.txt,1044,220.843,1015.12,1468531.73124,40130.12,505.707,1820.08072796935,2000-01-01 09:57:03
400,500_565_QEPB04081__400__09-57-04-346.txt,1044,220.843,1015.12,1467726.113,40125,505.707,1819.06609195402,2000-01-01 09:57:04
401,500_565_QEPB04081__401__09-57-05-340.txt,1044,220.843,1015.12,1468371.56424,40153.12,506.48,1819.85754789272,2000-01-01 09:57:05
402,500_565_QEPB04081__402__09-57-06-337.txt,1044,220.843,1015.12,1467039.37974,40130.62,506.48,1818.21674329502,2000-01-01 09:57:06
403,500_565_QEPB04081__403__09-57-07-350.txt,1044,220.843,1015.12,1465786.0805,40064.5,506.48,1816.66091954023,2000-01-01 09:57:07
404,500_565_QEPB04081__404__09-57-08-352.txt,1044,220.843,1015.12,1466995.524,40078,506.48,1818.16666666667,2000-01-01 09:57:08
405,500_565_QEPB04081__405__09-57-09-351.txt,1044,220.843,1015.12,1469389.03874,40093.62,506.48,1821.12670498084,2000-01-01 09:57:09
406,500_565_QEPB04081__406__09-57-10-342.txt,1044,220.843,1015.12,1466024.49226,39994.38,505.707,1816.97578544062,2000-01-01 09:57:10
407,500_565_QEPB04081__407__09-57-11-335.txt,1044,220.843,1015.12,1465725.17974,40002.62,506.48,1816.59126436781,2000-01-01 09:57:11
408,500_565_QEPB04081__408__09-57-12-327.txt,1044,220.843,1015.12,1465471.975,40010.5,506.48,1816.27969348659,2000-01-01 09:57:12
409,500_565_QEPB04081__409__09-57-13-324.txt,1044,220.843,1015.12,1464532.13925,39956.75,505.707,1815.11781609195,2000-01-01 09:57:13
410,500_565_QEPB04081__410__09-57-14-333.txt,1044,220.843,1015.12,1469724.71824,40060.62,506.48,1821.55390804597,2000-01-01 09:57:14
411,500_565_QEPB04081__411__09-57-15-344.txt,1044,220.843,1015.12,1464818.87725,39934.25,506.48,1815.48275862069,2000-01-01 09:57:15
412,500_565_QEPB04081__412__09-57-16-336.txt,1044,220.843,1015.12,1465012.54524,39930.12,506.48,1815.71865900383,2000-01-01 09:57:16
413,500_565_QEPB04081__413__09-57-17-331.txt,1044,220.843,1015.12,1465275.29976,39862.38,506.48,1816.03421455939,2000-01-01 09:57:17
414,500_565_QEPB04081__414__09-57-18-329.txt,1044,220.843,1015.12,1465595.51276,39973.88,506.48,1816.43747126437,2000-01-01 09:57:18
415,500_565_QEPB04081__415__09-57-19-323.txt,1044,220.843,1015.12,1464752.36476,39946.38,506.48,1815.39149425288,2000-01-01 09:57:19
416,500_565_QEPB04081__416__09-57-20-316.txt,1044,220.843,1015.12,1465052.00975,39894.75,505.707,1815.7662835249,2000-01-01 09:57:20
417,500_565_QEPB04081__417__09-57-21-310.txt,1044,220.843,1015.12,1465997.70574,39954.12,506.48,1816.94471264368,2000-01-01 09:57:21
418,500_565_QEPB04081__418__09-57-22-309.txt,1044,220.843,1015.12,1465496.95974,39996.62,506.48,1816.33264367816,2000-01-01 09:57:22
419,500_565_QEPB04081__419__09-57-23-302.txt,1044,220.843,1015.12,1463801.22625,39869.25,506.48,1814.22509578544,2000-01-01 09:57:23
420,500_565_QEPB04081__420__09-57-24-303.txt,1044,220.843,1015.12,1463390.85274,39754.12,505.707,1813.7291954023,2000-01-01 09:57:24
421,500_565_QEPB04081__421__09-57-25-304.txt,1044,220.843,1015.12,1463872.79475,39816.75,506.48,1814.32183908046,2000-01-01 09:57:25
422,500_565_QEPB04081__422__09-57-26-301.txt,1044,220.843,1015.12,1462578.04,39796.5,506.48,1812.70402298851,2000-01-01 09:57:26
423,500_565_QEPB04081__423__09-57-27-295.txt,1044,220.843,1015.12,1461716.40074,39768.62,506.48,1811.63915708812,2000-01-01 09:57:27
424,500_565_QEPB04081__424__09-57-28-301.txt,1044,220.843,1015.12,1462769.55874,39793.62,506.48,1812.94662835249,2000-01-01 09:57:28
425,500_565_QEPB04081__425__09-57-29-297.txt,1044,220.843,1015.12,1461505.58524,39749.62,506.48,1811.37766283525,2000-01-01 09:57:29
426,500_565_QEPB04081__426__09-57-30-287.txt,1044,220.843,1015.12,1462624.42275,39825.75,505.707,1812.76245210728,2000-01-01 09:57:30
427,500_565_QEPB04081__427__09-57-31-282.txt,1044,220.843,1015.12,1462267.57676,39732.88,506.48,1812.32827586207,2000-01-01 09:57:31
428,500_565_QEPB04081__428__09-57-32-280.txt,1044,220.843,1015.12,1460548.14824,39715.12,506.48,1810.18513409961,2000-01-01 09:57:32
429,500_565_QEPB04081__429__09-57-33-279.txt,1044,220.843,1015.12,1461876.76676,39875.38,506.48,1811.83593869732,2000-01-01 09:57:33
430,500_565_QEPB04081__430__09-57-34-285.txt,1044,220.843,1015.12,1461616.26874,39840.12,506.48,1811.52804597701,2000-01-01 09:57:34
431,500_565_QEPB04081__431__09-57-35-282.txt,1044,220.843,1015.12,1461900.75374,39761.62,506.48,1811.8709578544,2000-01-01 09:57:35
432,500_565_QEPB04081__432__09-57-36-291.txt,1044,220.843,1015.12,1459980.99326,39700.88,506.48,1809.48249042146,2000-01-01 09:57:36
433,500_565_QEPB04081__433__09-57-37-287.txt,1044,220.843,1015.12,1460098.26274,39710.12,505.707,1809.62862068965,2000-01-01 09:57:37
434,500_565_QEPB04081__434__09-57-38-283.txt,1044,220.843,1015.12,1461414.80826,39705.88,505.707,1811.27559386973,2000-01-01 09:57:38
435,500_565_QEPB04081__435__09-57-39-281.txt,1044,220.843,1015.12,1461263.65424,39684.62,506.48,1811.08360153256,2000-01-01 09:57:39
436,500_565_QEPB04081__436__09-57-40-278.txt,1044,220.843,1015.12,1460120.14175,39690.25,505.707,1809.67624521073,2000-01-01 09:57:40
437,500_565_QEPB04081__437__09-57-41-267.txt,1044,220.843,1015.12,1460716.9555,39734.5,506.48,1810.40517241379,2000-01-01 09:57:41
438,500_565_QEPB04081__438__09-57-42-268.txt,1044,220.843,1015.12,1460947.66425,39712.25,506.48,1810.70498084291,2000-01-01 09:57:42
439,500_565_QEPB04081__439__09-57-43-261.txt,1044,220.843,1015.12,1458125.69125,39647.25,506.48,1807.19252873563,2000-01-01 09:57:43
440,500_565_QEPB04081__440__09-57-44-277.txt,1044,220.843,1015.12,1460020.14574,39695.12,506.48,1809.55007662835,2000-01-01 09:57:44
441,500_565_QEPB04081__441__09-57-45-271.txt,1044,220.843,1015.12,1458561.873,39625,506.48,1807.72796934866,2000-01-01 09:57:45
442,500_565_QEPB04081__442__09-57-46-265.txt,1044,220.843,1015.12,1458568.59124,39606.12,505.707,1807.75314176245,2000-01-01 09:57:46
443,500_565_QEPB04081__443__09-57-47-260.txt,1044,220.843,1015.12,1459782.696,39650.5,505.707,1809.25,2000-01-01 09:57:47
444,500_565_QEPB04081__444__09-57-48-263.txt,1044,220.843,1015.12,1459153.66274,39576.12,506.48,1808.48590038314,2000-01-01 09:57:48
445,500_565_QEPB04081__445__09-57-49-253.txt,1044,220.843,1015.12,1458442.70274,39572.12,506.48,1807.59988505747,2000-01-01 09:57:49
446,500_565_QEPB04081__446__09-57-50-250.txt,1044,220.843,1015.12,1457297.61226,39569.88,505.707,1806.18172413793,2000-01-01 09:57:50
447,500_565_QEPB04081__447__09-57-51-251.txt,1044,220.843,1015.12,1379095.04976,37427.38,506.48,1709.24973180077,2000-01-01 09:57:51
448,500_565_QEPB04081__448__09-57-52-240.txt,1044,220.843,1015.12,1391414.69225,37757.75,506.48,1724.52394636015,2000-01-01 09:57:52
449,500_565_QEPB04081__449__09-57-53-239.txt,1044,220.843,1015.12,1453775.93675,39430.75,506.48,1801.81417624521,2000-01-01 09:57:53
450,500_565_QEPB04081__450__09-57-54-234.txt,1044,220.843,1015.12,1456149.16475,39530.25,506.48,1804.75,2000-01-01 09:57:54
451,500_565_QEPB04081__451__09-57-55-224.txt,1044,220.843,1015.12,1458364.265,39569,506.48,1807.50383141762,2000-01-01 09:57:55
452,500_565_QEPB04081__452__09-57-56-219.txt,1044,220.843,1015.12,1456694.79074,39573.12,506.48,1805.43704980843,2000-01-01 09:57:56
453,500_565_QEPB04081__453__09-57-57-222.txt,1044,220.843,1015.12,1459179.56026,39595.88,505.707,1808.51409961686,2000-01-01 09:57:57
454,500_565_QEPB04081__454__09-57-58-220.txt,1044,220.843,1015.12,1457668.45675,39548.75,506.48,1806.63505747126,2000-01-01 09:57:58
455,500_565_QEPB04081__455__09-57-59-231.txt,1044,220.843,1015.12,1458769.00824,39579.12,505.707,1808.00697318007,2000-01-01 09:57:59
456,500_565_QEPB04081__456__09-58-00-220.txt,1044,220.843,1015.12,1457539.99126,39565.38,506.48,1806.47674329502,2000-01-01 09:58:00
457,500_565_QEPB04081__457__09-58-01-231.txt,1044,220.843,1015.12,1458039.88274,39569.62,506.48,1807.10084291187,2000-01-01 09:58:01
458,500_565_QEPB04081__458__09-58-02-231.txt,1044,220.843,1015.12,1457986.61775,39507.25,507.253,1807.04118773946,2000-01-01 09:58:02
459,500_565_QEPB04081__459__09-58-03-233.txt,1044,220.843,1015.12,1457853.89425,39536.25,506.48,1806.88026819923,2000-01-01 09:58:03
460,500_565_QEPB04081__460__09-58-04-227.txt,1044,220.843,1015.12,1457566.32576,39540.88,505.707,1806.51793103449,2000-01-01 09:58:04
461,500_565_QEPB04081__461__09-58-05-227.txt,1044,220.843,1015.12,1456809.99074,39501.62,506.48,1805.57498084291,2000-01-01 09:58:05
462,500_565_QEPB04081__462__09-58-06-231.txt,1044,220.843,1015.12,1456425.87725,39443.25,505.707,1805.11590038314,2000-01-01 09:58:06
463,500_565_QEPB04081__463__09-58-07-228.txt,1044,220.843,1015.12,1455757.43626,39444.88,506.48,1804.27559386973,2000-01-01 09:58:07
464,500_565_QEPB04081__464__09-58-08-228.txt,1044,220.843,1015.12,1455161.30175,39559.75,506.48,1803.53735632184,2000-01-01 09:58:08
465,500_565_QEPB04081__465__09-58-09-224.txt,1044,220.843,1015.12,1455775.68176,39443.88,506.48,1804.30432950192,2000-01-01 09:58:09
466,500_565_QEPB04081__466__09-58-10-222.txt,1044,220.843,1015.12,1454963.60625,39380.75,505.707,1803.2969348659,2000-01-01 09:58:10
467,500_565_QEPB04081__467__09-58-11-212.txt,1044,220.843,1015.12,1452508.51976,39332.88,505.707,1800.2545210728,2000-01-01 09:58:11
468,500_565_QEPB04081__468__09-58-12-221.txt,1044,220.843,1015.12,1454533.50776,39384.38,505.707,1802.76505747127,2000-01-01 09:58:12
469,500_565_QEPB04081__469__09-58-13-219.txt,1044,220.843,1015.12,1452055.32176,39305.88,506.48,1799.69704980843,2000-01-01 09:58:13
470,500_565_QEPB04081__470__09-58-14-215.txt,1044,220.843,1015.12,1454843.388,39350.5,506.48,1803.16475095785,2000-01-01 09:58:14
471,500_565_QEPB04081__471__09-58-15-213.txt,1044,220.843,1015.12,1452200.3425,39296.5,506.48,1799.87643678161,2000-01-01 09:58:15
472,500_565_QEPB04081__472__09-58-16-208.txt,1044,220.843,1015.12,1451855.30524,39300.62,506.48,1799.45141762452,2000-01-01 09:58:16
473,500_565_QEPB04081__473__09-58-17-210.txt,1044,220.843,1015.12,1452401.73674,39295.62,506.48,1800.14777777777,2000-01-01 09:58:17
474,500_565_QEPB04081__474__09-58-18-211.txt,1044,220.843,1015.12,1450308.36026,39224.88,506.48,1797.53804597701,2000-01-01 09:58:18
475,500_565_QEPB04081__475__09-58-19-201.txt,1044,220.843,1015.12,1450091.08476,39160.88,506.48,1797.2708045977,2000-01-01 09:58:19
476,500_565_QEPB04081__476__09-58-20-195.txt,1044,220.843,1015.12,1451771.07426,39240.38,505.707,1799.36275862069,2000-01-01 09:58:20
477,500_565_QEPB04081__477__09-58-21-189.txt,1044,220.843,1015.12,1451862.78975,39210.25,506.48,1799.47509578544,2000-01-01 09:58:21
478,500_565_QEPB04081__478__09-58-22-178.txt,1044,220.843,1015.12,1451887.11926,39316.88,506.48,1799.50356321839,2000-01-01 09:58:22
479,500_565_QEPB04081__479__09-58-23-171.txt,1044,220.843,1015.12,1450188.0965,39170,506.48,1797.39463601533,2000-01-01 09:58:23
480,500_565_QEPB04081__480__09-58-24-160.txt,1044,220.843,1015.12,1450308.532,39219,506.48,1797.54501915709,2000-01-01 09:58:24
481,500_565_QEPB04081__481__09-58-25-158.txt,1044,220.843,1015.12,1451002.74975,39200.75,506.48,1798.40421455939,2000-01-01 09:58:25
482,500_565_QEPB04081__482__09-58-26-155.txt,1044,220.843,1015.12,1449797.49625,39174.25,505.707,1796.91666666667,2000-01-01 09:58:26
483,500_565_QEPB04081__483__09-58-27-163.txt,1044,220.843,1015.12,1449943.35126,39142.88,506.48,1797.09551724138,2000-01-01 09:58:27
484,500_565_QEPB04081__484__09-58-28-160.txt,1044,220.843,1015.12,1449291.99126,39143.88,505.707,1796.28708812261,2000-01-01 09:58:28
485,500_565_QEPB04081__485__09-58-29-158.txt,1044,220.843,1015.12,1450342.10026,39188.38,506.48,1797.59360153257,2000-01-01 09:58:29
486,500_565_QEPB04081__486__09-58-30-162.txt,1044,220.843,1015.12,1449711.57274,39210.62,506.48,1796.81827586207,2000-01-01 09:58:30
487,500_565_QEPB04081__487__09-58-31-160.txt,1044,220.843,1015.12,1448692.4775,39050,506.48,1795.54885057471,2000-01-01 09:58:31
488,500_565_QEPB04081__488__09-58-32-154.txt,1044,220.843,1015.12,1450548.8265,39171,506.48,1797.84865900383,2000-01-01 09:58:32
489,500_565_QEPB04081__489__09-58-33-152.txt,1044,220.843,1015.12,1448964.84775,39094.25,506.48,1795.8898467433,2000-01-01 09:58:33
490,500_565_QEPB04081__490__09-58-34-145.txt,1044,220.843,1015.12,1448695.86225,39144.25,506.48,1795.54310344828,2000-01-01 09:58:34
491,500_565_QEPB04081__491__09-58-35-138.txt,1044,220.843,1015.12,1448284.46626,39048.88,506.48,1795.04475095786,2000-01-01 09:58:35
492,500_565_QEPB04081__492__09-58-36-132.txt,1044,220.843,1015.12,1448565.385,39120.5,506.48,1795.38697318008,2000-01-01 09:58:36
493,500_565_QEPB04081__493__09-58-37-140.txt,1044,220.843,1015.12,1448751.83674,39080.12,505.707,1795.62383141762,2000-01-01 09:58:37
494,500_565_QEPB04081__494__09-58-38-139.txt,1044,220.843,1015.12,1448711.32526,39058.88,507.253,1795.57252873564,2000-01-01 09:58:38
495,500_565_QEPB04081__495__09-58-39-130.txt,1044,220.843,1015.12,1448527.0035,39098.5,506.48,1795.34099616858,2000-01-01 09:58:39
496,500_565_QEPB04081__496__09-58-40-128.txt,1044,220.843,1015.12,1448903.93924,39141.12,506.48,1795.81444444444,2000-01-01 09:58:40
497,500_565_QEPB04081__497__09-58-41-120.txt,1044,220.843,1015.12,1449708.3195,39118,506.48,1796.79789272031,2000-01-01 09:58:41
498,500_565_QEPB04081__498__09-58-42-118.txt,1044,220.843,1015.12,1446850.56024,39011.62,506.48,1793.26463601532,2000-01-01 09:58:42
499,500_565_QEPB04081__499__09-58-43-117.txt,1044,220.843,1015.12,1447777.856,39013,507.253,1794.41954022989,2000-01-01 09:58:43
500,500_565_QEPB04081__500__09-58-44-107.txt,1044,220.843,1015.12,1446394.83225,38948.75,506.48,1792.70689655172,2000-01-01 09:58:44
501,500_565_QEPB04081__501__09-58-45-098.txt,1044,220.843,1015.12,1446539.00624,38980.62,506.48,1792.88053639846,2000-01-01 09:58:45
502,500_565_QEPB04081__502__09-58-46-112.txt,1044,220.843,1015.12,1447124.99,39006,506.48,1793.61494252874,2000-01-01 09:58:46
503,500_565_QEPB04081__503__09-58-47-108.txt,1044,220.843,1015.12,1266360.89324,34139.12,506.48,1569.56636015325,2000-01-01 09:58:47
504,500_565_QEPB04081__504__09-58-48-101.txt,1044,220.843,1015.12,1336668.58026,36098.88,506.48,1656.69417624521,2000-01-01 09:58:48
505,500_565_QEPB04081__505__09-58-49-094.txt,1044,220.843,1015.12,1432600.3125,38616.5,506.48,1775.62164750958,2000-01-01 09:58:49
506,500_565_QEPB04081__506__09-58-50-090.txt,1044,220.843,1015.12,1439422.40276,38808.38,506.48,1784.06295019157,2000-01-01 09:58:50
507,500_565_QEPB04081__507__09-58-51-107.txt,1044,220.843,1015.12,1442242.28275,38913.75,506.48,1787.56704980843,2000-01-01 09:58:51
508,500_565_QEPB04081__508__09-58-52-122.txt,1044,220.843,1015.12,1440873.223,38823.5,506.48,1785.86302681992,2000-01-01 09:58:52
509,500_565_QEPB04081__509__09-58-53-116.txt,1044,220.843,1015.12,1442856.614,38885.5,506.48,1788.33237547893,2000-01-01 09:58:53
510,500_565_QEPB04081__510__09-58-54-109.txt,1044,220.843,1015.12,1441621.11775,38857.75,506.48,1786.79310344828,2000-01-01 09:58:54
511,500_565_QEPB04081__511__09-58-55-109.txt,1044,220.843,1015.12,1441478.78174,38838.62,506.48,1786.61616858237,2000-01-01 09:58:55
512,500_565_QEPB04081__512__09-58-56-100.txt,1044,220.843,1015.12,1443813.07976,38859.88,506.48,1789.51122605364,2000-01-01 09:58:56
513,500_565_QEPB04081__513__09-58-57-098.txt,1044,220.843,1015.12,1440847.24425,38882.75,506.48,1785.83429118774,2000-01-01 09:58:57
514,500_565_QEPB04081__514__09-58-58-100.txt,1044,220.843,1015.12,1440522.58175,38782.25,507.253,1785.42624521073,2000-01-01 09:58:58
515,500_565_QEPB04081__515__09-58-59-109.txt,1044,220.843,1015.12,1445072.75526,38867.88,506.48,1791.09264367816,2000-01-01 09:58:59
516,500_565_QEPB04081__516__09-59-00-108.txt,1044,220.843,1015.12,1440313.42824,38760.12,506.48,1785.17938697318,2000-01-01 09:59:00
517,500_565_QEPB04081__517__09-59-01-108.txt,1044,220.843,1015.12,1441580.342,38788,506.48,1786.75095785441,2000-01-01 09:59:01
518,500_565_QEPB04081__518__09-59-02-110.txt,1044,220.843,1015.12,1443254.81726,38787.88,506.48,1788.82827586207,2000-01-01 09:59:02
519,500_565_QEPB04081__519__09-59-03-099.txt,1044,220.843,1015.12,1440767.17324,38761.12,507.253,1785.74643678161,2000-01-01 09:59:03
520,500_565_QEPB04081__520__09-59-04-114.txt,1044,220.843,1015.12,1440684.81974,38756.62,506.48,1785.63819923371,2000-01-01 09:59:04
521,500_565_QEPB04081__521__09-59-05-112.txt,1044,220.843,1015.12,1439113.27825,38731.25,506.48,1783.70019157088,2000-01-01 09:59:05
522,500_565_QEPB04081__522__09-59-06-102.txt,1044,220.843,1015.12,1439616.79975,38737.25,506.48,1784.3275862069,2000-01-01 09:59:06
523,500_565_QEPB04081__523__09-59-07-096.txt,1044,220.843,1015.12,1439431.599,38704.5,506.48,1784.08812260536,2000-01-01 09:59:07
524,500_565_QEPB04081__524__09-59-08-096.txt,1044,220.843,1015.12,1440344.4665,38735.5,506.48,1785.2183908046,2000-01-01 09:59:08
525,500_565_QEPB04081__525__09-59-09-092.txt,1044,220.843,1015.12,1439764.21826,38672.38,506.48,1784.51888888889,2000-01-01 09:59:09
526,500_565_QEPB04081__526__09-59-10-082.txt,1044,220.843,1015.12,1437128.68426,38671.38,506.48,1781.23727969349,2000-01-01 09:59:10
527,500_565_QEPB04081__527__09-59-11-076.txt,1044,220.843,1015.12,1439570.19526,38693.88,506.48,1784.27176245211,2000-01-01 09:59:11
528,500_565_QEPB04081__528__09-59-12-084.txt,1044,220.843,1015.12,1438347.72475,38621.75,506.48,1782.75383141762,2000-01-01 09:59:12
529,500_565_QEPB04081__529__09-59-13-099.txt,1044,220.843,1015.12,1440771.87776,38641.38,506.48,1785.75260536399,2000-01-01 09:59:13
530,500_565_QEPB04081__530__09-59-14-107.txt,1044,220.843,1015.12,1437314.42825,38620.75,506.48,1781.49137931034,2000-01-01 09:59:14
531,500_565_QEPB04081__531__09-59-15-116.txt,1044,220.843,1015.12,1438272.4565,38640,506.48,1782.66762452107,2000-01-01 09:59:15
532,500_565_QEPB04081__532__09-59-16-106.txt,1044,220.843,1015.12,1440094.41176,38690.88,506.48,1784.9259770115,2000-01-01 09:59:16
533,500_565_QEPB04081__533__09-59-17-107.txt,1044,220.843,1015.12,1440094.25576,38653.38,506.48,1784.93268199234,2000-01-01 09:59:17
534,500_565_QEPB04081__534__09-59-18-103.txt,1044,220.843,1015.12,1437002.38825,38584.25,506.48,1781.09865900383,2000-01-01 09:59:18
535,500_565_QEPB04081__535__09-59-19-103.txt,1044,220.843,1015.12,1436665.49574,38552.12,507.253,1780.67842911877,2000-01-01 09:59:19
536,500_565_QEPB04081__536__09-59-20-098.txt,1044,220.843,1015.12,1438093.61176,38562.38,506.48,1782.441302682,2000-01-01 09:59:20
537,500_565_QEPB04081__537__09-59-21-099.txt,1044,220.843,1015.12,1436389.808,38589.5,506.48,1780.34674329502,2000-01-01 09:59:21
538,500_565_QEPB04081__538__09-59-22-101.txt,1044,220.843,1015.12,1436400.449,38514.5,507.253,1780.34674329502,2000-01-01 09:59:22
539,500_565_QEPB04081__539__09-59-23-094.txt,1044,220.843,1015.12,1435424.625,38491.5,506.48,1779.13505747126,2000-01-01 09:59:23
540,500_565_QEPB04081__540__09-59-24-099.txt,1044,220.843,1015.12,1435374.90226,38462.38,506.48,1779.07061302682,2000-01-01 09:59:24
541,500_565_QEPB04081__541__09-59-25-101.txt,1044,220.843,1015.12,1434265.36675,38476.75,506.48,1777.70210727969,2000-01-01 09:59:25
542,500_565_QEPB04081__542__09-59-26-101.txt,1044,220.843,1015.12,1435099.47575,38503.75,506.48,1778.73659003831,2000-01-01 09:59:26
543,500_565_QEPB04081__543__09-59-27-099.txt,1044,220.843,1015.12,1434853.60974,38478.12,506.48,1778.43992337164,2000-01-01 09:59:27
544,500_565_QEPB04081__544__09-59-28-097.txt,1044,220.843,1015.12,1435141.71524,38516.12,506.48,1778.79528735632,2000-01-01 09:59:28
545,500_565_QEPB04081__545__09-59-29-094.txt,1044,220.843,1015.12,1434169.65226,38491.38,506.48,1777.58019157088,2000-01-01 09:59:29
546,500_565_QEPB04081__546__09-59-30-085.txt,1044,220.843,1015.12,1435663.7095,38476.5,506.48,1779.44636015326,2000-01-01 09:59:30
547,500_565_QEPB04081__547__09-59-31-074.txt,1044,220.843,1015.12,1435586.15675,38471.25,507.253,1779.35057471264,2000-01-01 09:59:31
548,500_565_QEPB04081__548__09-59-32-072.txt,1044,220.843,1015.12,1435701.93026,38477.38,506.48,1779.49494252874,2000-01-01 09:59:32
549,500_565_QEPB04081__549__09-59-33-055.txt,1044,220.843,1015.12,1435641.24325,38472.25,506.48,1779.41954022989,2000-01-01 09:59:33
550,500_565_QEPB04081__550__09-59-34-054.txt,1044,220.843,1015.12,1434659.22876,38431.88,506.48,1778.19992337165,2000-01-01 09:59:34
551,500_565_QEPB04081__551__09-59-35-054.txt,1044,220.843,1015.12,1435300.58075,38480.25,506.48,1778.99712643678,2000-01-01 09:59:35
552,500_565_QEPB04081__552__09-59-36-055.txt,1044,220.843,1015.12,1437731.08374,38459.62,507.253,1782.00314176245,2000-01-01 09:59:36
553,500_565_QEPB04081__553__09-59-37-046.txt,1044,220.843,1015.12,1432212.95626,38364.88,506.48,1775.16639846744,2000-01-01 09:59:37
554,500_565_QEPB04081__554__09-59-38-037.txt,1044,220.843,1015.12,1433447.97726,38325.38,506.48,1776.70567049809,2000-01-01 09:59:38
555,500_565_QEPB04081__555__09-59-39-045.txt,1044,220.843,1015.12,1436903.583,38467,506.48,1780.98659003831,2000-01-01 09:59:39
556,500_565_QEPB04081__556__09-59-40-040.txt,1044,220.843,1015.12,1431662.29324,38333.12,506.48,1774.47536398467,2000-01-01 09:59:40
557,500_565_QEPB04081__557__09-59-41-037.txt,1044,220.843,1015.12,1435196.93276,38407.38,506.48,1778.87616858238,2000-01-01 09:59:41
558,500_565_QEPB04081__558__09-59-42-050.txt,1044,220.843,1015.12,1432817.62224,38418.62,506.48,1775.91980842912,2000-01-01 09:59:42
559,500_565_QEPB04081__559__09-59-43-044.txt,1044,220.843,1015.12,1432990.54126,38351.38,507.253,1776.14628352491,2000-01-01 09:59:43
