Index,File,Points,Lambda_Min,Lambda_Max,Integral,Peak_Value,Peak_Lambda,Mean_Value,Time_HMS
196,500_285_QEPB04081__196__14-58-49-086.txt,1044,220.843,1015.12,944660.61526,28097.88,506.48,1170.92214559387,2000-01-01 14:58:49
197,500_285_QEPB04081__197__14-58-50-091.txt,1044,220.843,1015.12,944331.878,28080.5,505.707,1170.50862068966,2000-01-01 14:58:50
198,500_285_QEPB04081__198__14-58-51-105.txt,1044,220.843,1015.12,944602.40875,28158.75,505.707,1170.84578544061,2000-01-01 14:58:51
199,500_285_QEPB04081__199__14-58-52-098.txt,1044,220.843,1015.12,943571.71325,28103.25,505.707,1169.5622605364,2000-01-01 14:58:52
200,500_285_QEPB04081__200__14-58-53-090.txt,1044,220.843,1015.12,944849.95874,28074.12,506.48,1171.16022988505,2000-01-01 14:58:53
201,500_285_QEPB04081__201__14-58-54-085.txt,1044,220.843,1015.12,943995.67876,28139.38,505.707,1170.08785440613,2000-01-01 14:58:54
202,500_285_QEPB04081__202__14-58-55-085.txt,1044,220.843,1015.12,944494.05326,28098.88,506.48,1170.71429118774,2000-01-01 14:58:55
203,500_285_QEPB04081__203__14-58-56-084.txt,1044,220.843,1015.12,944042.8495,28090.5,506.48,1170.15229885057,2000-01-01 14:58:56
204,500_285_QEPB04081__204__14-58-57-075.txt,1044,220.843,1015.12,943922.35726,28089.38,506.48,1169.99685823755,2000-01-01 14:58:57
205,500_285_QEPB04081__205__14-58-58-069.txt,1044,220.843,1015.12,943472.61726,28080.38,505.707,1169.4422605364,2000-01-01 14:58:58
206,500_285_QEPB04081__206__14-58-59-083.txt,1044,220.843,1015.12,936639.22525,27832.75,505.707,1160.98180076628,2000-01-01 14:58:59
207,500_285_QEPB04081__207__14-59-00-084.txt,1044,220.843,1015.12,917950.3835,27322.5,505.707,1137.80938697318,2000-01-01 14:59:00
208,500_285_QEPB04081__208__14-59-01-079.txt,1044,220.843,1015.12,915237.81374,27260.12,506.48,1134.44088122605,2000-01-01 14:59:01
209,500_285_QEPB04081__209__14-59-02-069.txt,1044,220.843,1015.12,941696.187,28008.5,506.48,1167.24233716475,2000-01-01 14:59:02
210,500_285_QEPB04081__210__14-59-03-080.txt,1044,220.843,1015.12,942788.04,28059,506.48,1168.60440613027,2000-01-01 14:59:03
211,500_285_QEPB04081__211__14-59-04-080.txt,1044,220.843,1015.12,942763.1215,28112.5,506.48,1168.56704980843,2000-01-01 14:59:04
212,500_285_QEPB04081__212__14-59-05-072.txt,1044,220.843,1015.12,943055.1505,28015.5,506.48,1168.92720306513,2000-01-01 14:59:05
213,500_285_QEPB04081__213__14-59-06-082.txt,1044,220.843,1015.12,943323.2975,28085.5,506.48,1169.2653256705,2000-01-01 14:59:06
214,500_285_QEPB04081__214__14-59-07-072.txt,1044,220.843,1015.12,943101.68174,28054.62,505.707,1168.98685823754,2000-01-01 14:59:07
215,500_285_QEPB04081__215__14-59-08-067.txt,1044,220.843,1015.12,942657.89824,28085.12,505.707,1168.43034482758,2000-01-01 14:59:08
216,500_285_QEPB04081__216__14-59-09-058.txt,1044,220.843,1015.12,942611.03224,28016.12,506.48,1168.36712643678,2000-01-01 14:59:09
217,500_285_QEPB04081__217__14-59-10-054.txt,1044,220.843,1015.12,943110.7525,28081,505.707,1168.99137931034,2000-01-01 14:59:10
218,500_285_QEPB04081__218__14-59-11-043.txt,1044,220.843,1015.12,944202.569,28067.5,505.707,1170.36685823755,2000-01-01 14:59:11
219,500_285_QEPB04081__219__14-59-12-034.txt,1044,220.843,1015.12,943407.60175,28055.75,505.707,1169.36877394636,2000-01-01 14:59:12
220,500_285_QEPB04081__220__14-59-13-026.txt,1044,220.843,1015.12,943404.32825,28018.25,505.707,1169.3745210728,2000-01-01 14:59:13
221,500_285_QEPB04081__221__14-59-14-014.txt,1044,220.843,1015.12,943172.56274,28033.62,506.48,1169.07785440613,2000-01-01 14:59:14
222,500_285_QEPB04081__222__14-59-15-009.txt,1044,220.843,1015.12,943135.87425,28046.25,506.48,1169.02777777778,2000-01-01 14:59:15
223,500_285_QEPB04081__223__14-59-16-001.txt,1044,220.843,1015.12,942969.517,27997.5,506.48,1168.82279693487,2000-01-01 14:59:16
225,500_285_QEPB04081__225__14-59-17-990.txt,1044,220.843,1015.12,942708.875,28022,506.48,1168.49329501916,2000-01-01 14:59:17
226,500_285_QEPB04081__226__14-59-18-982.txt,1044,220.843,1015.12,942808.34175,28003.75,505.707,1168.63026819923,2000-01-01 14:59:18
227,500_285_QEPB04081__227__14-59-19-986.txt,1044,220.843,1015.12,942055.06475,28025.25,505.707,1167.68869731801,2000-01-01 14:59:19
228,500_285_QEPB04081__228__14-59-21-006.txt,1044,220.843,1015.12,942695.354,27994.5,506.48,1168.49137931034,2000-01-01 14:59:21
230,500_285_QEPB04081__230__14-59-22-993.txt,1044,220.843,1015.12,942573.07426,27981.88,506.48,1168.33977011495,2000-01-01 14:59:22
231,500_285_QEPB04081__231__14-59-23-985.txt,1044,220.843,1015.12,942945.1165,27997,505.707,1168.80651340996,2000-01-01 14:59:23
232,500_285_QEPB04081__232__14-59-24-976.txt,1044,220.843,1015.12,941377.17776,27916.38,506.48,1166.83977011495,2000-01-01 14:59:24
233,500_285_QEPB04081__233__14-59-25-976.txt,1044,220.843,1015.12,942095.74575,27919.25,506.48,1167.74329501916,2000-01-01 14:59:25
234,500_285_QEPB04081__234__14-59-26-969.txt,1044,220.843,1015.12,941057.5105,27926,505.707,1166.44923371648,2000-01-01 14:59:26
235,500_285_QEPB04081__235__14-59-27-963.txt,1044,220.843,1015.12,941202.93676,27923.38,506.48,1166.63862068966,2000-01-01 14:59:27
236,500_285_QEPB04081__236__14-59-28-954.txt,1044,220.843,1015.12,941289.4175,27903,506.48,1166.74233716475,2000-01-01 14:59:28
237,500_285_QEPB04081__237__14-59-29-945.txt,1044,220.843,1015.12,941666.84874,27939.12,505.707,1167.22536398467,2000-01-01 14:59:29
238,500_285_QEPB04081__238__14-59-30-941.txt,1044,220.843,1015.12,941674.00324,27988.62,505.707,1167.2301532567,2000-01-01 14:59:30
239,500_285_QEPB04081__239__14-59-31-931.txt,1044,220.843,1015.12,941484.13774,27897.62,506.48,1166.98973180076,2000-01-01 14:59:31
240,500_285_QEPB04081__240__14-59-32-924.txt,1044,220.843,1015.12,941363.50776,27942.88,506.48,1166.85126436782,2000-01-01 14:59:32
241,500_285_QEPB04081__241__14-59-33-931.txt,1044,220.843,1015.12,940515.023,27911.5,505.707,1165.77681992337,2000-01-01 14:59:33
242,500_285_QEPB04081__242__14-59-34-924.txt,1044,220.843,1015.12,941227.42975,27865.75,506.48,1166.67528735632,2000-01-01 14:59:34
243,500_285_QEPB04081__243__14-59-35-924.txt,1044,220.843,1015.12,940481.263,27897.5,505.707,1165.75,2000-01-01 14:59:35
244,500_285_QEPB04081__244__14-59-36-926.txt,1044,220.843,1015.12,940235.45725,27864.25,506.48,1165.44061302682,2000-01-01 14:59:36
245,500_285_QEPB04081__245__14-59-37-915.txt,1044,220.843,1015.12,940584.60726,27885.38,506.48,1165.87521072797,2000-01-01 14:59:37
246,500_285_QEPB04081__246__14-59-38-915.txt,1044,220.843,1015.12,941196.519,27869,505.707,1166.64176245211,2000-01-01 14:59:38
247,500_285_QEPB04081__247__14-59-39-907.txt,1044,220.843,1015.12,940320.14325,27851.75,506.48,1165.54118773946,2000-01-01 14:59:39
248,500_285_QEPB04081__248__14-59-40-897.txt,1044,220.843,1015.12,940527.39525,27835.25,506.48,1165.80363984674,2000-01-01 14:59:40
249,500_285_QEPB04081__249__14-59-41-894.txt,1044,220.843,1015.12,941578.27176,27873.38,506.48,1167.12329501916,2000-01-01 14:59:41
250,500_285_QEPB04081__250__14-59-42-887.txt,1044,220.843,1015.12,940521.65276,27855.88,505.707,1165.80337164751,2000-01-01 14:59:42
251,500_285_QEPB04081__251__14-59-43-884.txt,1044,220.843,1015.12,940217.02374,27879.62,506.48,1165.42268199233,2000-01-01 14:59:43
252,500_285_QEPB04081__252__14-59-44-877.txt,1044,220.843,1015.12,940870.07774,27825.12,506.48,1166.23973180076,2000-01-01 14:59:44
253,500_285_QEPB04081__253__14-59-45-879.txt,1044,220.843,1015.12,940012.3025,27898.5,506.48,1165.16475095785,2000-01-01 14:59:45
254,500_285_QEPB04081__254__14-59-46-880.txt,1044,220.843,1015.12,940552.059,27820,506.48,1165.84674329502,2000-01-01 14:59:46
255,500_285_QEPB04081__255__14-59-47-879.txt,1044,220.843,1015.12,940417.50725,27842.75,506.48,1165.67432950192,2000-01-01 14:59:47
256,500_285_QEPB04081__256__14-59-48-869.txt,1044,220.843,1015.12,940431.40674,27850.62,506.48,1165.68992337164,2000-01-01 14:59:48
257,500_285_QEPB04081__257__14-59-49-869.txt,1044,220.843,1015.12,940116.54475,27828.75,505.707,1165.30459770115,2000-01-01 14:59:49
258,500_285_QEPB04081__258__14-59-50-861.txt,1044,220.843,1015.12,940221.41126,27856.88,506.48,1165.43268199234,2000-01-01 14:59:50
259,500_285_QEPB04081__259__14-59-51-861.txt,1044,220.843,1015.12,940600.27725,27850.75,505.707,1165.90421455939,2000-01-01 14:59:51
260,500_285_QEPB04081__260__14-59-52-865.txt,1044,220.843,1015.12,940397.91325,27830.25,505.707,1165.66091954023,2000-01-01 14:59:52
261,500_285_QEPB04081__261__14-59-53-860.txt,1044,220.843,1015.12,939674.59775,27840.75,506.48,1164.74137931034,2000-01-01 14:59:53
262,500_285_QEPB04081__262__14-59-54-853.txt,1044,220.843,1015.12,939292.46625,27876.75,506.48,1164.26819923372,2000-01-01 14:59:54
263,500_285_QEPB04081__263__14-59-55-850.txt,1044,220.843,1015.12,940201.695,27802.5,505.707,1165.40804597701,2000-01-01 14:59:55
264,500_285_QEPB04081__264__14-59-56-852.txt,1044,220.843,1015.12,939914.41476,27791.38,505.707,1165.04379310345,2000-01-01 14:59:56
265,500_285_QEPB04081__265__14-59-57-868.txt,1044,220.843,1015.12,939992.9115,27786.5,505.707,1165.14846743295,2000-01-01 14:59:57
266,500_285_QEPB04081__266__14-59-58-859.txt,1044,220.843,1015.12,940682.9075,27783.5,506.48,1166.0162835249,2000-01-01 14:59:58
267,500_285_QEPB04081__267__14-59-59-862.txt,1044,220.843,1015.12,939504.77026,27839.38,506.48,1164.54091954023,2000-01-01 14:59:59
268,500_285_QEPB04081__268__15-00-00-854.txt,1044,220.843,1015.12,940238.82676,27819.88,505.707,1165.45662835249,2000-01-01 15:00:00
269,500_285_QEPB04081__269__15-00-01-844.txt,1044,220.843,1015.12,938953.18724,27845.12,505.707,1163.8546743295,2000-01-01 15:00:01
270,500_285_QEPB04081__270__15-00-02-835.txt,1044,220.843,1015.12,939546.26025,27790.75,506.48,1164.59865900383,2000-01-01 15:00:02
271,500_285_QEPB04081__271__15-00-03-825.txt,1044,220.843,1015.12,939351.44624,27785.62,506.48,1164.35946360153,2000-01-01 15:00:03
272,500_285_QEPB04081__272__15-00-04-815.txt,1044,220.843,1015.12,939902.38425,27778.75,506.48,1165.04022988506,2000-01-01 15:00:04
273,500_285_QEPB04081__273__15-00-05-814.txt,1044,220.843,1015.12,939929.31324,27760.12,506.48,1165.08072796935,2000-01-01 15:00:05
274,500_285_QEPB04081__274__15-00-06-817.txt,1044,220.843,1015.12,939988.124,27763,506.48,1165.15229885057,2000-01-01 15:00:06
275,500_285_QEPB04081__275__15-00-07-817.txt,1044,220.843,1015.12,938830.9785,27751,506.48,1163.70019157088,2000-01-01 15:00:07
276,500_285_QEPB04081__276__15-00-08-818.txt,1044,220.843,1015.12,938906.53875,27796.75,506.48,1163.79310344828,2000-01-01 15:00:08
277,500_285_QEPB04081__277__15-00-09-809.txt,1044,220.843,1015.12,939720.92024,27786.62,506.48,1164.81252873563,2000-01-01 15:00:09
278,500_285_QEPB04081__278__15-00-10-808.txt,1044,220.843,1015.12,939431.32924,27776.62,506.48,1164.45429118774,2000-01-01 15:00:10
279,500_285_QEPB04081__279__15-00-11-801.txt,1044,220.843,1015.12,938520.5495,27812.5,505.707,1163.31034482759,2000-01-01 15:00:11
280,500_285_QEPB04081__280__15-00-12-799.txt,1044,220.843,1015.12,939773.27625,27806.75,505.707,1164.87931034483,2000-01-01 15:00:12
281,500_285_QEPB04081__281__15-00-13-800.txt,1044,220.843,1015.12,939895.896,27774.5,506.48,1165.02777777778,2000-01-01 15:00:13
282,500_285_QEPB04081__282__15-00-14-797.txt,1044,220.843,1015.12,939302.66876,27749.88,506.48,1164.29954022989,2000-01-01 15:00:14
283,500_285_QEPB04081__283__15-00-15-798.txt,1044,220.843,1015.12,939522.38074,27745.62,506.48,1164.56540229885,2000-01-01 15:00:15
284,500_285_QEPB04081__284__15-00-16-797.txt,1044,220.843,1015.12,939170.3685,27798,506.48,1164.1245210728,2000-01-01 15:00:16
285,500_285_QEPB04081__285__15-00-17-798.txt,1044,220.843,1015.12,939746.23676,27764.38,506.48,1164.85509578544,2000-01-01 15:00:17
286,500_285_QEPB04081__286__15-00-18-798.txt,1044,220.843,1015.12,939591.8475,27748,505.707,1164.65708812261,2000-01-01 15:00:18
287,500_285_QEPB04081__287__15-00-19-790.txt,1044,220.843,1015.12,939061.23176,27753.38,506.48,1163.99494252874,2000-01-01 15:00:19
288,500_285_QEPB04081__288__15-00-20-791.txt,1044,220.843,1015.12,938999.51476,27779.38,506.48,1163.91639846744,2000-01-01 15:00:20
289,500_285_QEPB04081__289__15-00-21-785.txt,1044,220.843,1015.12,938402.09374,27770.12,506.48,1163.16980842912,2000-01-01 15:00:21
290,500_285_QEPB04081__290__15-00-22-779.txt,1044,220.843,1015.12,939348.62724,27759.62,506.48,1164.3546743295,2000-01-01 15:00:22
291,500_285_QEPB04081__291__15-00-23-779.txt,1044,220.843,1015.12,856492.00576,25369.88,506.48,1061.65490421456,2000-01-01 15:00:23
292,500_285_QEPB04081__292__15-00-24-777.txt,1044,220.843,1015.12,880018.44274,26038.12,506.48,1090.81731800766,2000-01-01 15:00:24
293,500_285_QEPB04081__293__15-00-25-774.txt,1044,220.843,1015.12,936354.736,27664,506.48,1160.64846743295,2000-01-01 15:00:25
294,500_285_QEPB04081__294__15-00-26-775.txt,1044,220.843,1015.12,937245.44325,27706.25,506.48,1161.74137931034,2000-01-01 15:00:26
295,500_285_QEPB04081__295__15-00-27-773.txt,1044,220.843,1015.12,938069.7185,27759,506.48,1162.77203065134,2000-01-01 15:00:27
296,500_285_QEPB04081__296__15-00-28-777.txt,1044,220.843,1015.12,937612.23874,27719.12,506.48,1162.19471264368,2000-01-01 15:00:28
297,500_285_QEPB04081__297__15-00-29-773.txt,1044,220.843,1015.12,938184.24826,27744.38,506.48,1162.90873563219,2000-01-01 15:00:29
298,500_285_QEPB04081__298__15-00-30-772.txt,1044,220.843,1015.12,938450.72174,27739.62,505.707,1163.24068965517,2000-01-01 15:00:30
299,500_285_QEPB04081__299__15-00-31-768.txt,1044,220.843,1015.12,938724.86425,27690.75,505.707,1163.58429118774,2000-01-01 15:00:31
300,500_285_QEPB04081__300__15-00-32-770.txt,1044,220.843,1015.12,938372.33326,27711.88,506.48,1163.14819923372,2000-01-01 15:00:32
301,500_285_QEPB04081__301__15-00-33-768.txt,1044,220.843,1015.12,938262.8795,27670,506.48,1163.01245210728,2000-01-01 15:00:33
302,500_285_QEPB04081__302__15-00-34-771.txt,1044,220.843,1015.12,938519.18075,27705.75,506.48,1163.3275862069,2000-01-01 15:00:34
303,500_285_QEPB04081__303__15-00-35-770.txt,1044,220.843,1015.12,938267.6195,27700,506.48,1163.02203065134,2000-01-01 15:00:35
304,500_285_QEPB04081__304__15-00-36-760.txt,1044,220.843,1015.12,937208.73526,27716.88,506.48,1161.691302682,2000-01-01 15:00:36
305,500_285_QEPB04081__305__15-00-37-764.txt,1044,220.843,1015.12,938190.75374,27739.62,506.48,1162.92363984674,2000-01-01 15:00:37
306,500_285_QEPB04081__306__15-00-38-757.txt,1044,220.843,1015.12,938706.37976,27687.38,506.48,1163.57252873564,2000-01-01 15:00:38
307,500_285_QEPB04081__307__15-00-39-753.txt,1044,220.843,1015.12,937573.648,27651,506.48,1162.14846743295,2000-01-01 15:00:39
308,500_285_QEPB04081__308__15-00-40-750.txt,1044,220.843,1015.12,938073.09725,27684.75,506.48,1162.77969348659,2000-01-01 15:00:40
309,500_285_QEPB04081__309__15-00-41-748.txt,1044,220.843,1015.12,937968.2815,27667,506.48,1162.65325670498,2000-01-01 15:00:41
310,500_285_QEPB04081__310__15-00-42-747.txt,1044,220.843,1015.12,937685.95626,27667.88,506.48,1162.30241379311,2000-01-01 15:00:42
311,500_285_QEPB04081__311__15-00-43-736.txt,1044,220.843,1015.12,937241.64775,27605.25,506.48,1161.74137931034,2000-01-01 15:00:43
312,500_285_QEPB04081__312__15-00-44-748.txt,1044,220.843,1015.12,937464.38426,27655.38,506.48,1162.0208045977,2000-01-01 15:00:44
313,500_285_QEPB04081__313__15-00-45-750.txt,1044,220.843,1015.12,938183.569,27691,506.48,1162.9224137931,2000-01-01 15:00:45
314,500_285_QEPB04081__314__15-00-46-750.txt,1044,220.843,1015.12,937664.83376,27625.88,506.48,1162.27846743295,2000-01-01 15:00:46
315,500_285_QEPB04081__315__15-00-47-742.txt,1044,220.843,1015.12,938053.82376,27594.38,506.48,1162.76697318008,2000-01-01 15:00:47
316,500_285_QEPB04081__316__15-00-48-756.txt,1044,220.843,1015.12,937438.71624,27636.12,506.48,1162.00218390804,2000-01-01 15:00:48
317,500_285_QEPB04081__317__15-00-49-749.txt,1044,220.843,1015.12,937476.80526,27602.38,506.48,1162.05049808429,2000-01-01 15:00:49
318,500_285_QEPB04081__318__15-00-50-742.txt,1044,220.843,1015.12,937093.898,27633.5,506.48,1161.56800766284,2000-01-01 15:00:50
319,500_285_QEPB04081__319__15-00-51-746.txt,1044,220.843,1015.12,937101.82175,27577.75,506.48,1161.58045977011,2000-01-01 15:00:51
320,500_285_QEPB04081__320__15-00-52-745.txt,1044,220.843,1015.12,937165.773,27599,506.48,1161.65996168582,2000-01-01 15:00:52
321,500_285_QEPB04081__321__15-00-53-747.txt,1044,220.843,1015.12,937052.07076,27646.88,506.48,1161.5208045977,2000-01-01 15:00:53
322,500_285_QEPB04081__322__15-00-54-736.txt,1044,220.843,1015.12,936838.57224,27568.62,506.48,1161.25409961686,2000-01-01 15:00:54
323,500_285_QEPB04081__323__15-00-55-725.txt,1044,220.843,1015.12,937199.43775,27578.25,506.48,1161.71072796935,2000-01-01 15:00:55
324,500_285_QEPB04081__324__15-00-56-718.txt,1044,220.843,1015.12,936161.9505,27538.5,506.48,1160.41475095785,2000-01-01 15:00:56
325,500_285_QEPB04081__325__15-00-57-718.txt,1044,220.843,1015.12,936193.67325,27546.25,506.48,1160.44923371648,2000-01-01 15:00:57
326,500_285_QEPB04081__326__15-00-58-718.txt,1044,220.843,1015.12,935898.22575,27569.75,506.48,1160.07662835249,2000-01-01 15:00:58
327,500_285_QEPB04081__327__15-00-59-707.txt,1044,220.843,1015.12,936138.91776,27613.38,506.48,1160.38287356322,2000-01-01 15:00:59
328,500_285_QEPB04081__328__15-01-00-706.txt,1044,220.843,1015.12,936685.01524,27538.12,506.48,1161.0740229885,2000-01-01 15:01:00
329,500_285_QEPB04081__329__15-01-01-701.txt,1044,220.843,1015.12,936948.2285,27577,506.48,1161.40038314176,2000-01-01 15:01:01
330,500_285_QEPB04081__330__15-01-02-708.txt,1044,220.843,1015.12,936008.96924,27556.12,506.48,1160.22153256705,2000-01-01 15:01:02
331,500_285_QEPB04081__331__15-01-03-708.txt,1044,220.843,1015.12,936311.8965,27578,506.48,1160.6101532567,2000-01-01 15:01:03
332,500_285_QEPB04081__332__15-01-04-701.txt,1044,220.843,1015.12,935321.09574,27561.12,506.48,1159.36712643678,2000-01-01 15:01:04
333,500_285_QEPB04081__333__15-01-05-710.txt,1044,220.843,1015.12,936413.90874,27497.12,506.48,1160.73685823754,2000-01-01 15:01:05
334,500_285_QEPB04081__334__15-01-06-700.txt,1044,220.843,1015.12,935438.33224,27501.12,506.48,1159.51463601532,2000-01-01 15:01:06
335,500_285_QEPB04081__335__15-01-07-693.txt,1044,220.843,1015.12,936014.51725,27509.75,506.48,1160.23850574713,2000-01-01 15:01:07
336,500_285_QEPB04081__336__15-01-08-703.txt,1044,220.843,1015.12,935935.58426,27541.88,506.48,1160.13957854406,2000-01-01 15:01:08
337,500_285_QEPB04081__337__15-01-09-698.txt,1044,220.843,1015.12,936028.05925,27451.75,506.48,1160.25574712644,2000-01-01 15:01:09
338,500_285_QEPB04081__338__15-01-10-691.txt,1044,220.843,1015.12,936179.9215,27572.5,506.48,1160.45019157088,2000-01-01 15:01:10
339,500_285_QEPB04081__339__15-01-11-693.txt,1044,220.843,1015.12,935596.8745,27579.5,506.48,1159.71647509579,2000-01-01 15:01:11
340,500_285_QEPB04081__340__15-01-12-693.txt,1044,220.843,1015.12,935087.59526,27520.38,506.48,1159.0821072797,2000-01-01 15:01:12
341,500_285_QEPB04081__341__15-01-13-690.txt,1044,220.843,1015.12,935300.47424,27531.12,506.48,1159.34988505747,2000-01-01 15:01:13
342,500_285_QEPB04081__342__15-01-14-682.txt,1044,220.843,1015.12,935669.15726,27533.88,506.48,1159.81199233717,2000-01-01 15:01:14
343,500_285_QEPB04081__343__15-01-15-698.txt,1044,220.843,1015.12,934948.7395,27502.5,506.48,1158.91954022989,2000-01-01 15:01:15
344,500_285_QEPB04081__344__15-01-16-710.txt,1044,220.843,1015.12,935151.73476,27544.38,506.48,1159.16448275862,2000-01-01 15:01:16
345,500_285_QEPB04081__345__15-01-17-700.txt,1044,220.843,1015.12,935068.88,27497.5,506.48,1159.06417624521,2000-01-01 15:01:17
346,500_285_QEPB04081__346__15-01-18-693.txt,1044,220.843,1015.12,935203.20424,27561.12,506.48,1159.23590038314,2000-01-01 15:01:18
347,500_285_QEPB04081__347__15-01-19-695.txt,1044,220.843,1015.12,934853.92375,27493.75,506.48,1158.80268199234,2000-01-01 15:01:19
348,500_285_QEPB04081__348__15-01-20-701.txt,1044,220.843,1015.12,934879.7625,27432.5,506.48,1158.83141762452,2000-01-01 15:01:20
349,500_285_QEPB04081__349__15-01-21-701.txt,1044,220.843,1015.12,934999.8685,27530.5,506.48,1158.97892720307,2000-01-01 15:01:21
350,500_285_QEPB04081__350__15-01-22-701.txt,1044,220.843,1015.12,935462.94925,27437.75,506.48,1159.56704980843,2000-01-01 15:01:22
351,500_285_QEPB04081__351__15-01-23-694.txt,1044,220.843,1015.12,934649.06825,27457.25,506.48,1158.54214559387,2000-01-01 15:01:23
352,500_285_QEPB04081__352__15-01-24-689.txt,1044,220.843,1015.12,935159.21875,27495.75,506.48,1159.18199233716,2000-01-01 15:01:24
353,500_285_QEPB04081__353__15-01-25-678.txt,1044,220.843,1015.12,934894.50575,27538.25,506.48,1158.85727969349,2000-01-01 15:01:25
354,500_285_QEPB04081__354__15-01-26-672.txt,1044,220.843,1015.12,934463.04174,27430.62,506.48,1158.31348659004,2000-01-01 15:01:26
355,500_285_QEPB04081__355__15-01-27-687.txt,1044,220.843,1015.12,935139.10774,27447.12,506.48,1159.16310344827,2000-01-01 15:01:27
356,500_285_QEPB04081__356__15-01-28-687.txt,1044,220.843,1015.12,935208.94226,27420.88,506.48,1159.24685823755,2000-01-01 15:01:28
357,500_285_QEPB04081__357__15-01-29-685.txt,1044,220.843,1015.12,934834.36725,27421.75,506.48,1158.77969348659,2000-01-01 15:01:29
358,500_285_QEPB04081__358__15-01-30-685.txt,1044,220.843,1015.12,934893.885,27530,506.48,1158.85632183908,2000-01-01 15:01:30
359,500_285_QEPB04081__359__15-01-31-681.txt,1044,220.843,1015.12,933786.03325,27394.25,506.48,1157.47222222222,2000-01-01 15:01:31
360,500_285_QEPB04081__360__15-01-32-677.txt,1044,220.843,1015.12,935295.52376,27394.88,506.48,1159.35892720307,2000-01-01 15:01:32
361,500_285_QEPB04081__361__15-01-33-672.txt,1044,220.843,1015.12,935149.17025,27450.25,506.48,1159.17624521073,2000-01-01 15:01:33
362,500_285_QEPB04081__362__15-01-34-672.txt,1044,220.843,1015.12,855524.79824,25134.62,506.48,1060.47249042145,2000-01-01 15:01:34
363,500_285_QEPB04081__363__15-01-35-667.txt,1044,220.843,1015.12,860988.35826,25322.88,506.48,1067.24494252874,2000-01-01 15:01:35
364,500_285_QEPB04081__364__15-01-36-662.txt,1044,220.843,1015.12,930896.09024,27289.62,506.48,1153.91501915708,2000-01-01 15:01:36
365,500_285_QEPB04081__365__15-01-37-656.txt,1044,220.843,1015.12,933134.13774,27351.12,506.48,1156.67555555555,2000-01-01 15:01:37
366,500_285_QEPB04081__366__15-01-38-664.txt,1044,220.843,1015.12,932910.89874,27371.62,506.48,1156.39586206896,2000-01-01 15:01:38
367,500_285_QEPB04081__367__15-01-39-668.txt,1044,220.843,1015.12,933795.43224,27417.12,506.48,1157.4954789272,2000-01-01 15:01:39
368,500_285_QEPB04081__368__15-01-40-672.txt,1044,220.843,1015.12,932745.9135,27406.5,506.48,1156.18869731801,2000-01-01 15:01:40
369,500_285_QEPB04081__369__15-01-41-676.txt,1044,220.843,1015.12,933793.29524,27429.62,506.48,1157.48877394636,2000-01-01 15:01:41
370,500_285_QEPB04081__370__15-01-42-665.txt,1044,220.843,1015.12,934722.58575,27427.25,506.48,1158.66187739464,2000-01-01 15:01:42
371,500_285_QEPB04081__371__15-01-43-664.txt,1044,220.843,1015.12,934520.17375,27451.25,506.48,1158.39846743295,2000-01-01 15:01:43
372,500_285_QEPB04081__372__15-01-44-674.txt,1044,220.843,1015.12,932932.97025,27429.75,506.48,1156.41187739464,2000-01-01 15:01:44
373,500_285_QEPB04081__373__15-01-45-674.txt,1044,220.843,1015.12,933138.15424,27434.12,506.48,1156.67268199233,2000-01-01 15:01:45
374,500_285_QEPB04081__374__15-01-46-662.txt,1044,220.843,1015.12,933230.143,27381,506.48,1156.79885057471,2000-01-01 15:01:46
375,500_285_QEPB04081__375__15-01-47-664.txt,1044,220.843,1015.12,933325.60324,27352.62,506.48,1156.91406130268,2000-01-01 15:01:47
376,500_285_QEPB04081__376__15-01-48-660.txt,1044,220.843,1015.12,933581.80776,27384.88,506.48,1157.23249042146,2000-01-01 15:01:48
377,500_285_QEPB04081__377__15-01-49-653.txt,1044,220.843,1015.12,933643.19974,27365.62,506.48,1157.308697318,2000-01-01 15:01:49
378,500_285_QEPB04081__378__15-01-50-662.txt,1044,220.843,1015.12,933167.40324,27366.62,506.48,1156.71865900383,2000-01-01 15:01:50
379,500_285_QEPB04081__379__15-01-51-668.txt,1044,220.843,1015.12,934118.373,27381.5,506.48,1157.90996168582,2000-01-01 15:01:51
380,500_285_QEPB04081__380__15-01-52-668.txt,1044,220.843,1015.12,933544.69624,27347.12,506.48,1157.19375478927,2000-01-01 15:01:52
381,500_285_QEPB04081__381__15-01-53-661.txt,1044,220.843,1015.12,933870.90025,27375.75,506.48,1157.60440613027,2000-01-01 15:01:53
382,500_285_QEPB04081__382__15-01-54-662.txt,1044,220.843,1015.12,932974.61724,27295.62,506.48,1156.48111111111,2000-01-01 15:01:54
383,500_285_QEPB04081__383__15-01-55-656.txt,1044,220.843,1015.12,933269.22124,27314.12,507.253,1156.85371647509,2000-01-01 15:01:55
384,500_285_QEPB04081__384__15-01-56-655.txt,1044,220.843,1015.12,933742.084,27331.5,506.48,1157.44444444444,2000-01-01 15:01:56
385,500_285_QEPB04081__385__15-01-57-666.txt,1044,220.843,1015.12,932858.2605,27266,506.48,1156.34578544061,2000-01-01 15:01:57
386,500_285_QEPB04081__386__15-01-58-655.txt,1044,220.843,1015.12,932340.849,27283,506.48,1155.70114942529,2000-01-01 15:01:58
